PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.934075651423882,None,space,11.17522376659781,7.934075651423882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
,,,,,,,,,,,,,19.125031661896173,None,space,9.677219029407752,24.12988633567238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
,,,,,,,,,,,,,,,,,,,33.82306626568152,None,space,2.035949584947957,36.826070652825365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2393.jpg,Neutral,1,0,0,0,0,,,,,,,,,,,,,,,,,,,62.51796908356755,None,48.941034808404765,None,54.89349013395804,None,num_1,2.870720310756951,54.89349013395804,None,54.89349013395804,None,0,4.717,0.0025735149401953095,None,57.79248124999867,None,57.79248124999867,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2799.jpg,Unpleasant,3,0,1,1,11,,,,,,,,,,,,,,,,,,,86.09144376141285,None,72.54620683728717,None,78.51757787324004,None,num_4,3.604341533226034,78.51757787324004,None,78.51757787324004,None,-7,3.923,0.013100437992761726,None,82.14673452052557,None,82.14673452052557,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/7006.jpg,Neutral,1,0,2,2,2,,,,,,,,,,,,,,,,,,,109.16463434604339,None,96.13097643633864,None,102.09103362155292,None,num_1,2.0695849594949323,102.09103362155292,None,102.09103362155292,None,0,4.96,0.012577021411743772,None,104.18505810915667,None,104.18505810915667,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/3500.jpg,Unpleasant,3,0,3,3,10,,,,,,,,,,,,,,,,,,,130.15190739072023,None,119.20507533803539,None,125.1473628007052,None,num_7,2.286335311719995,125.1473628007052,None,125.1473628007052,None,-29,2.672,0.013073996741695737,None,127.45921422010542,None,127.45921422010542,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/7009.jpg,Neutral,1,0,4,4,1,,,,,,,,,,,,,,,,,,,150.95586083849412,None,140.1923183358358,None,146.13502164727197,None,num_1,1.7691222075563928,146.13502164727197,None,146.13502164727197,None,0,3.005,0.012433397343556862,None,147.9281158535432,None,147.9281158535432,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2540.jpg,Pleasant,2,0,5,5,6,,,,,,,,,,,,,,,,,,,172.96131194276222,None,160.97813639058313,None,166.938586889406,None,num_3,1.7362025495976923,166.938586889406,None,166.938586889406,None,7,4.241,0.012908438454360294,None,168.69939362399327,None,168.69939362399327,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2360.jpg,Pleasant,2,0,6,6,7,,,,,,,,,,,,,,,,,,,195.21700545020303,None,182.98573554602535,None,188.94431953290314,None,num_5,1.9860642588510018,188.94431953290314,None,188.94431953290314,None,14,4.244,0.011081287916567817,None,190.9505500531377,None,190.9505500531377,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/3350.jpg,Unpleasant,3,0,7,7,8,,,,,,,,,,,,,,,,,,,217.48898797013226,None,205.24446919639377,None,211.1998474820566,None,num_7,2.519891783170351,211.1998474820566,None,211.1998474820566,None,-26,3.724,0.012501603751843504,None,213.7438687095737,None,213.7438687095737,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2347.jpg,Pleasant,2,0,8,8,5,,,,,,,,,,,,,,,,,,,238.97711720054485,None,227.53982788548456,None,233.47204663996308,None,num_6,2.2529898895263614,233.47204663996308,None,233.47204663996308,None,17,3.206,0.01311816564975743,None,235.74990152136343,None,235.74990152136343,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2311.jpg,Pleasant,2,0,9,9,4,,,,,,,,,,,,,,,,,,,261.38291228145044,None,249.01691248516818,None,254.96008152318427,None,num_5,2.770239049941665,254.96008152318427,None,254.96008152318427,None,13,3.609,0.011477906681648165,None,257.7528899836634,None,257.7528899836634,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/7036.jpg,Neutral,1,0,10,10,3,,,,,,,,,,,,,,,,,,,282.2365984171911,None,271.4116184659688,None,277.365727571585,None,num_1,1.8359413521029637,277.365727571585,None,277.365727571585,None,0,2.987,0.013434559255983913,None,279.2268343843234,None,279.2268343843234,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
images/2900.jpg,Unpleasant,3,0,11,11,9,,,,,,,,,,,,,,,,,,,303.3914116413016,None,292.2613248929656,None,298.21998189375245,None,num_2,1.7688511847336486,298.21998189375245,None,298.21998189375245,None,-3,3.358,0.01285916157758038,None,300.01388165677326,None,300.01388165677326,None,,,,,,,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.416468632714,None,space,20.404493149763766,318.4399728015678,None,701,001,2019_Jun_06_1012,MAER M R2 P2,3.1.0,59.930725874714774,
