PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.381816488262757,None,space,3.432599436619512,8.381816488262757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
,,,,,,,,,,,,,11.830290028169202,None,space,13.597194816901265,16.835332807511804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
,,,,,,,,,,,,,,,,,,,30.44888698591558,None,space,0.8181859154933591,33.45193164319244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/3500.jpg,Unpleasant,3,0,0,0,10,,,,,,,,,,,,,,,,,,,64.69933370892022,None,44.34845926760545,None,50.30217675117365,None,4,7.808471436620039,50.30217675117365,None,50.30217675117365,None,-1,6.551,0.0026068732395287952,None,58.13606430046957,None,58.13606430046957,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/7006.jpg,Neutral,1,0,1,1,2,,,,,,,,,,,,,,,,,,,87.27209374647873,None,74.73413107981196,None,80.69895121126774,None,6,2.4867377276996194,80.69895121126774,None,80.69895121126774,None,30,4.041,0.011610741783897538,None,83.20833682629109,None,83.20833682629109,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/7009.jpg,Neutral,1,0,2,2,1,,,,,,,,,,,,,,,,,,,110.87883808450715,None,97.30163230046946,None,103.2549678873238,None,6,2.5202364694837343,103.2549678873238,None,103.2549678873238,None,30,5.058,0.012607399060925673,None,105.79929479812199,None,105.79929479812199,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/2311.jpg,Pleasant,2,0,3,3,4,,,,,,,,,,,,,,,,,,,135.5033666103286,None,120.91151624413123,None,126.86188739906083,None,5,2.7535233802818766,126.86188739906083,None,126.86188739906083,None,-7,5.844,0.010758009389974177,None,129.6370412769952,None,129.6370412769952,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/2900.jpg,Unpleasant,3,0,4,4,9,,,,,,,,,,,,,,,,,,,159.04372401877936,None,145.53480262910807,None,151.48649825352095,None,7,2.0695205258216447,151.48649825352095,None,151.48649825352095,None,-50,5.443,0.011597821596296853,None,153.5789458028171,None,153.5789458028171,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/2360.jpg,Pleasant,2,0,5,5,7,,,,,,,,,,,,,,,,,,,179.94771590610344,None,169.07642170891995,None,175.026679887324,None,7,2.0855851267601793,175.026679887324,None,175.026679887324,None,50,2.789,0.01221138028176938,None,177.13574490140854,None,177.13574490140854,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
images/7036.jpg,Neutral,1,0,6,6,3,,,,,,,,,,,,,,,,,,,201.10221340845055,None,189.98463459154937,None,195.93094640375602,None,5,1.7524816525824463,195.93094640375602,None,195.93094640375602,None,0,3.373,0.011652807511836727,None,197.70603898591526,None,197.70603898591526,None,,,,,,,767,001,2019_Jun_05_1340,MAER M R2 P2,3.1.0,60.15317879885937,
