PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.160447399061013,None,space,2.333216751173495,7.160447399061013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
,,,,,,,,,,,,,9.509423173708456,None,space,8.359320037558973,14.51434005633837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
,,,,,,,,,,,,,,,,,,,22.88936202816876,None,space,0.8849784788735633,25.892458967136008,None,,,,,,,,,,,,,,,,,,,,,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/2347.jpg,Pleasant,2,0,0,0,5,,,,,,,,,,,,,,,,,,,47.88070249765224,None,36.85951218779337,None,42.80943444131481,None,num_8,2.052264863849814,42.80943444131481,None,42.80943444131481,None,45,2.982,0.002591248826320225,None,44.88787260093886,None,44.88787260093886,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/2360.jpg,Pleasant,2,0,1,1,7,,,,,,,,,,,,,,,,,,,70.20299087323929,None,57.912469633803084,None,63.88043598122022,None,num_6,2.8202633615019295,63.88043598122022,None,63.88043598122022,None,29,3.457,0.012321352112849127,None,66.72434268544566,None,66.72434268544566,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/7036.jpg,Neutral,1,0,2,2,3,,,,,,,,,,,,,,,,,,,90.70689141783987,None,80.23879181220673,None,86.20268138967094,None,num_3,1.7525017840380315,86.20268138967094,None,86.20268138967094,None,-6,2.707,0.012649464788410114,None,87.97929494835626,None,87.97929494835626,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/7009.jpg,Neutral,1,0,3,3,1,,,,,,,,,,,,,,,,,,,111.87799496713615,None,100.74023030985882,None,106.70653686384958,None,num_1,2.152813070421871,106.70653686384958,None,106.70653686384958,None,3,2.973,0.013533446010114858,None,108.88427628169029,None,108.88427628169029,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/2311.jpg,Pleasant,2,0,4,4,4,,,,,,,,,,,,,,,,,,,132.6485156056333,None,121.9089526384978,None,127.87769149295764,None,num_3,2.2530406760561164,127.87769149295764,None,127.87769149295764,None,5,2.472,0.011598723004681233,None,130.15331275117387,None,130.15331275117387,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/3350.jpg,Unpleasant,3,0,5,5,8,,,,,,,,,,,,,,,,,,,161.66114614084472,None,142.68053153051642,None,148.6317797558686,None,num_4,2.353146291079611,148.6317797558686,None,148.6317797558686,None,-9,10.633,0.011061183098718175,None,151.00670768075088,None,151.00670768075088,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
images/2393.jpg,Neutral,1,0,6,6,0,,,,,,,,,,,,,,,,,,,184.1502386478869,None,171.69247008450657,None,177.64409389671346,None,num_3,2.4198210704225858,177.64409389671346,None,177.64409389671346,None,-10,4.041,0.011957483568039606,None,180.08683748356816,None,180.08683748356816,None,762,001,2019_Jun_04_1039,MAER M R2 P2,3.1.0,59.95130940429555,
