PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,14.984582009390579,None,space,14.176144525819836,14.984582009390579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
,,,,,,,,,,,,,29.17656969014206,None,space,23.05767091079906,34.181006422535575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
,,,,,,,,,,,,,,,,,,,57.25457126760739,None,space,2.5199438122072024,60.25756484507292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/3500.jpg,Unpleasant,3,0,0,0,10,,,,,,,,,,,,,,,,,,,88.76896600938926,None,72.83660138967389,None,78.80888608450914,None,7,1.9364419906123658,78.80888608450914,None,78.80888608450914,None,-27,7.987,0.0025909483592840843,None,80.77341626291309,None,80.77341626291309,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2360.jpg,Pleasant,2,0,1,1,7,,,,,,,,,,,,,,,,,,,110.14010741784296,None,98.80197859154941,None,104.76869829108182,None,6,0.28385412206625915,104.76869829108182,None,104.76869829108182,None,18,5.04,0.013209840373747284,None,105.07782279812454,None,105.07782279812454,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2799.jpg,Unpleasant,3,0,2,2,11,,,,,,,,,,,,,,,,,,,132.546143549298,None,120.177139380281,None,126.1233772769956,None,7,1.6859592112668906,126.1233772769956,None,126.1233772769956,None,-20,4.691,0.01280150234742905,None,127.83372649765442,None,127.83372649765442,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/7009.jpg,Neutral,1,0,3,3,1,,,,,,,,,,,,,,,,,,,154.00068627230212,None,142.58051154929854,None,148.52891372769955,None,5,1.552385802817298,148.52891372769955,None,148.52891372769955,None,-4,3.873,0.012175023472082103,None,150.1046216713621,None,150.1046216713621,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2900.jpg,Unpleasant,3,0,4,4,9,,,,,,,,,,,,,,,,,,,184.13077123004769,None,164.0173406948379,None,169.98388341784084,None,6,0.9008396619719861,169.98388341784084,None,169.98388341784084,None,-17,13.203,0.009503549295914127,None,170.90443207511998,None,170.90443207511998,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2540.jpg,Pleasant,2,0,5,5,6,,,,,,,,,,,,,,,,,,,205.20201194366382,None,194.16525250704217,None,200.1139698779334,None,6,1.4190729014080716,200.1139698779334,None,200.1139698779334,None,6,3.623,0.012973671364306938,None,201.55781949295852,None,201.55781949295852,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2311.jpg,Pleasant,2,0,6,6,4,,,,,,,,,,,,,,,,,,,228.02472292957827,None,215.21913269483775,None,221.1850291079827,None,6,2.0194289577448217,221.1850291079827,None,221.1850291079827,None,9,4.775,0.013007624413148733,None,223.22967015962422,None,223.22967015962422,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2347.jpg,Pleasant,2,0,7,7,5,,,,,,,,,,,,,,,,,,,258.2216830798134,None,238.05037461033135,None,244.02408202816878,None,4,10.611804845073493,244.02408202816878,None,244.02408202816878,None,-3,3.54,0.013008525820623618,None,254.66012304225296,None,254.66012304225296,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/2393.jpg,Neutral,1,0,8,8,0,,,,,,,,,,,,,,,,,,,279.609504150234,None,268.2384661032884,None,274.2046488638516,None,5,0.4511729577461665,274.2046488638516,None,274.2046488638516,None,6,4.906,0.012526272297691321,None,274.6800030046943,None,274.6800030046943,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/3350.jpg,Unpleasant,3,0,9,9,8,,,,,,,,,,,,,,,,,,,309.43948769953204,None,289.6270254272313,None,295.5927003943689,None,7,4.154906441315688,295.5927003943689,None,295.5927003943689,None,-30,9.647,0.011853220657940255,None,299.77065885446063,None,299.77065885446063,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/7006.jpg,Neutral,1,0,10,10,2,,,,,,,,,,,,,,,,,,,330.72741498591495,None,319.4723482441332,None,325.43917400939245,None,6,0.30105840375472326,325.43917400939245,None,325.43917400939245,None,-7,4.942,0.011969201877946034,None,325.76367684507204,None,325.76367684507204,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
images/7036.jpg,Neutral,1,0,11,11,3,,,,,,,,,,,,,,,,,,,354.93478790610243,None,340.762652845071,None,346.71033239436656,None,6,1.485718835683656,346.71033239436656,None,346.71033239436656,None,-10,6.692,0.01249382159585366,None,348.22000165258214,None,348.22000165258214,None,,,,,,,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.94339605634013,None,space,13.631022873236361,369.96705562441275,None,829,001,2019_May_26_1849,MAER M R2 P2,3.1.0,59.99864791772918,
