PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.290137239382602,None,space,10.341132619651034,7.290137239382602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
,,,,,,,,,,,,,17.647243117331527,None,space,5.923299154965207,22.652235417743213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
,,,,,,,,,,,,,,,,,,,28.591505727614276,None,space,3.637654835707508,31.594532056245953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/2360.jpg,Pleasant,2,0,0,0,7,,,,,,,,,,,,,,,,,,,60.63992398115806,None,45.289045633748174,None,51.26380138960667,None,4,2.8706749295815825,51.26380138960667,None,51.26380138960667,None,-13,6.469,0.0025963567895814776,None,54.162010140833445,None,54.162010140833445,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/2540.jpg,Pleasant,2,0,1,1,6,,,,,,,,,,,,,,,,,,,80.71008871356025,None,70.65900860086549,None,76.63951444125269,None,6,2.302983812172897,76.63951444125269,None,76.63951444125269,None,17,1.725,0.010838835616596043,None,78.96421648818068,None,78.96421648818068,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/3350.jpg,Unpleasant,3,0,2,2,8,,,,,,,,,,,,,,,,,,,102.34835380280856,None,90.73000773706008,None,96.7092191549018,None,5,2.5537682628491893,96.7092191549018,None,96.7092191549018,None,-22,3.04,0.013172281673178077,None,99.28800661023706,None,99.28800661023706,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/2799.jpg,Unpleasant,3,0,3,3,11,,,,,,,,,,,,,,,,,,,126.33907350234222,None,112.38725799054373,None,118.3311759623466,None,6,4.521982798120007,118.3311759623466,None,118.3311759623466,None,-33,3.441,0.012702046893537045,None,122.8776431173319,None,122.8776431173319,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/7006.jpg,Neutral,1,0,4,4,2,,,,,,,,,,,,,,,,,,,149.82905900466722,None,136.3727750609396,None,142.3218710233923,None,4,3.253979342756793,142.3218710233923,None,142.3218710233923,None,-23,4.208,0.012521164258942008,None,145.59992428158876,None,145.59992428158876,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/2393.jpg,Neutral,1,0,5,5,0,,,,,,,,,,,,,,,,,,,170.26627455395646,None,159.84598655393347,None,165.8119247322902,None,2,2.202956920256838,165.8119247322902,None,165.8119247322902,None,12,2.206,0.01287000929005444,None,168.03944803751074,None,168.03944803751074,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
images/2311.jpg,Pleasant,2,0,6,6,4,,,,,,,,,,,,,,,,,,,191.30346997175366,None,180.28634922066703,None,186.24920398113318,None,3,2.302936638589017,186.24920398113318,None,186.24920398113318,None,-5,2.704,0.012857389636337757,None,188.57663849764504,None,188.57663849764504,None,,,,,,,811,001,2019_May_22_1740,MAER M R2 P2,3.1.0,59.88949289292913,
