PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.625498441280797,None,space,15.398827267577872,7.625498441280797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
,,,,,,,,,,,,,23.0402526948601,None,space,4.621903624385595,28.04528135212604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
,,,,,,,,,,,,,,,,,,,32.6832459717989,None,space,2.3026698215398937,35.686498253489845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/3500.jpg,Unpleasant,3,0,0,0,10,,,,,,,,,,,,,,,,,,,60.54415714554489,None,48.04110903281253,None,54.02077476051636,None,8,2.6869784037116915,54.02077476051636,None,54.02077476051636,None,-40,3.8,0.0025467793457210064,None,56.73517581215128,None,56.73517581215128,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2393.jpg,Neutral,1,0,1,1,0,,,,,,,,,,,,,,,,,,,85.30230625346303,None,70.55698538967408,None,76.52702798123937,None,4,4.154374910751358,76.52702798123937,None,76.52702798123937,None,-1,4.575,0.014061370864510536,None,80.70719038497191,None,80.70719038497191,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/7036.jpg,Neutral,1,0,2,2,3,,,,,,,,,,,,,,,,,,,108.64226584031712,None,95.31524867599364,None,101.28507432865445,None,3,4.62199496710673,101.28507432865445,None,101.28507432865445,None,1,2.69,0.012853784020990133,None,105.93130246002693,None,105.93130246002693,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2347.jpg,Pleasant,2,0,3,3,5,,,,,,,,,,,,,,,,,,,131.26492484507617,None,118.66351023467723,None,124.62510542722885,None,7,2.353086798102595,124.62510542722885,None,124.62510542722885,None,12,4.25,0.005569201777689159,None,126.99426854460035,None,126.99426854460035,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2360.jpg,Pleasant,2,0,4,4,7,,,,,,,,,,,,,,,,,,,156.52317085443065,None,141.2763387793675,None,147.24788011261262,None,8,3.987804845091887,147.24788011261262,None,147.24788011261262,None,40,5.241,0.012315042200498283,None,151.25936495768838,None,151.25936495768838,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/7006.jpg,Neutral,1,0,5,5,2,,,,,,,,,,,,,,,,,,,182.79970794369,None,166.53572056337725,None,172.50626223476138,None,3,3.6536362065235153,172.50626223476138,None,172.50626223476138,None,1,6.599,0.009637558716349304,None,176.18079549295362,None,176.18079549295362,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2311.jpg,Pleasant,2,0,6,6,4,,,,,,,,,,,,,,,,,,,206.60686873237137,None,192.81243673234712,None,198.782470610342,None,6,5.305961164296605,198.782470610342,None,198.782470610342,None,24,2.474,0.012679812149144709,None,204.11273554922082,None,204.11273554922082,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2900.jpg,Unpleasant,3,0,7,7,9,,,,,,,,,,,,,,,,,,,229.3292604694143,None,216.61865284503438,None,222.58957521128468,None,9,2.2196035304805264,222.58957521128468,None,222.58957521128468,None,-50,4.472,0.013478460139594972,None,224.83438722998835,None,224.83438722998835,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2799.jpg,Unpleasant,3,0,8,8,11,,,,,,,,,,,,,,,,,,,252.9364014272578,None,239.34504413139075,None,245.3123209014302,None,9,3.420767549308948,245.3123209014302,None,245.3123209014302,None,-41,4.157,0.0133579719113186,None,248.75798114552163,None,248.75798114552163,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/3350.jpg,Unpleasant,3,0,9,9,8,,,,,,,,,,,,,,,,,,,276.3595057276543,None,262.94893641315866,None,268.9193654084811,None,8,2.069268131395802,268.9193654084811,None,268.9193654084811,None,-42,5.33,0.007042704266496003,None,271.00625397183467,None,271.00625397183467,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/7009.jpg,Neutral,1,0,10,10,1,,,,,,,,,,,,,,,,,,,297.78114553983323,None,286.3704419154674,None,292.34253491077106,None,1,3.2038826666539535,292.34253491077106,None,292.34253491077106,None,1,2.198,0.004866103292442858,None,295.56198790611234,None,295.56198790611234,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
images/2540.jpg,Pleasant,2,0,11,11,6,,,,,,,,,,,,,,,,,,,321.28790625347756,None,307.7916523567401,None,313.7807867793599,None,7,3.0035491455346346,313.7807867793599,None,313.7807867793599,None,26,4.458,0.012650366174057126,None,316.8092748919735,None,316.8092748919735,None,,,,,,,799,001,2019_May_22_2041,MAER M R2 P2,3.1.0,59.988698476132505,
