ReactivityImage2,ImageCategory,SoundFile,CorrectAns,reac_2_loop.thisRepN,reac_2_loop.thisTrialN,reac_2_loop.thisN,reac_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,reac_2_image.started,reac_2_image.stopped,reac_2_sound.started,reac_2_sound.stopped,reac_2_keys.keys,reac_2_keys.corr,reac_2_keys.rt,reac_2_keys.started,reac_2_keys.stopped,blank_1second.started,blank_1second.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/2900.jpg,Unpleasant,sounds/low 1 second.wav,num_1,0,9,9,38,,,,,,,,,,,,,,,,,,,,,,,,,,,106.34022791231837,None,106.34022791231837,None,num_1,1,1.5512793701673218,106.34022791231837,None,112.29506460400262,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7030.jpg,Neutral,sounds/low 4 second.wav,num_1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,113.33133040195025,None,113.33133040195025,None,num_1,1,4.46989713718358,113.33133040195025,None,119.28535011637177,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/1590.jpg,Pleasant,sounds/low 1 second.wav,num_1,0,11,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,120.30486863161968,None,120.30486863161968,None,num_1,1,1.5502460546813381,120.30486863161968,None,126.29236939030488,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/9265.jpg,Unpleasant,sounds/low 4 second.wav,num_1,0,12,12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,127.327288182345,None,127.327288182345,None,num_1,1,4.588014501872749,127.327288182345,None,133.28260412328746,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/5510.jpg,Neutral,sounds/high 1 second.wav,num_2,0,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,134.30200635673827,None,134.30200635673827,None,num_2,1,1.5672502390225418,134.30200635673827,None,140.28966756627415,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/2850.jpg,Neutral,sounds/high 4 second.wav,num_2,0,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,141.32781520629396,None,141.32781520629396,None,num_2,1,4.617959918537963,141.32781520629396,None,147.2800420176918,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/2590.jpg,Unpleasant,sounds/low 4 second.wav,num_1,0,15,15,36,,,,,,,,,,,,,,,,,,,,,,,,,,,148.3003675946984,None,148.3003675946984,None,num_1,1,4.485787179677573,148.3003675946984,None,154.2704795677564,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7009.jpg,Neutral,sounds/high 1 second.wav,num_2,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,155.30158209344518,None,155.30158209344518,None,num_2,1,1.6216076213549968,155.30158209344518,None,161.26061544618824,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/9330.jpg,Unpleasant,sounds/high 4 second.wav,num_2,0,17,17,33,,,,,,,,,,,,,,,,,,,,,,,,,,,162.29624845483522,None,162.29624845483522,None,num_2,1,4.6375162929725775,162.29624845483522,None,168.26759656046306,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7130.jpg,Neutral,sounds/low 1 second.wav,num_1,0,18,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,169.28682572333673,None,169.28682572333673,None,num_1,1,1.5673337696152885,169.28682572333673,None,175.27441602200997,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7052.jpg,Neutral,sounds/high 4 second.wav,num_2,0,19,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,176.30869331112262,None,176.30869331112262,None,num_2,1,4.756081658064431,176.30869331112262,None,182.26501011681648,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7040.jpg,Neutral,sounds/high 4 second.wav,num_2,0,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2862229810089,None,183.2862229810089,None,num_2,1,4.501502348770373,183.2862229810089,None,189.25519647416877,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7090.jpg,Neutral,sounds/low 4 second.wav,num_1,0,21,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,190.27520715887295,None,190.27520715887295,None,num_1,1,4.402894785707758,190.27520715887295,None,196.24550572364933,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/8162.jpg,Pleasant,sounds/high 4 second.wav,num_2,0,22,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,197.26492778810461,None,197.26492778810461,None,num_2,1,4.569831574683121,197.26492778810461,None,203.23585343325794,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/9210.jpg,Neutral,sounds/low 1 second.wav,num_1,0,23,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,204.2560591228339,None,204.2560591228339,None,num_1,1,1.5497238382486103,204.2560591228339,None,210.22615366864557,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/9342.jpg,Unpleasant,sounds/high 1 second.wav,num_2,0,24,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,211.2653394316676,None,211.2653394316676,None,num_2,1,1.7478457820943731,211.2653394316676,None,217.21655786656993,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/2057.jpg,Pleasant,sounds/high 1 second.wav,num_2,0,25,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,218.25062542779415,None,218.25062542779415,None,num_2,1,1.5692859216087527,218.25062542779415,None,224.20692720999978,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/5594.jpg,Pleasant,sounds/high 1 second.wav,num_2,0,26,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,225.22540940506406,None,225.22540940506406,None,num_2,1,2.3020901877989672,225.22540940506406,None,231.21384702844443,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7217.jpg,Neutral,sounds/low 4 second.wav,num_1,0,27,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2455120335144,None,232.2455120335144,None,num_1,1,4.524739477699768,232.2455120335144,None,238.20419203382698,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/2456.jpg,Unpleasant,sounds/high 1 second.wav,num_2,0,28,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,239.24507965753764,None,239.24507965753764,None,num_2,1,1.595957419831393,239.24507965753764,None,245.19457850403342,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/2540.jpg,Pleasant,sounds/low 1 second.wav,num_1,0,29,29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,246.2294603382943,None,246.2294603382943,None,num_1,1,1.468216008906893,246.2294603382943,None,252.1848342698977,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7036.jpg,Neutral,sounds/high 4 second.wav,num_2,0,30,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,253.20756360494124,None,253.20756360494124,None,num_2,1,4.55021570723693,253.20756360494124,None,259.17517326588495,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/1910.jpg,Pleasant,sounds/high 1 second.wav,num_2,0,31,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,260.2121935433861,None,260.2121935433861,None,num_2,1,1.5996078268763085,260.2121935433861,None,266.18225503752547,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7481.jpg,Pleasant,sounds/low 4 second.wav,num_1,0,32,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,267.20199650133145,None,267.20199650133145,None,num_1,1,4.46966938110927,267.20199650133145,None,273.172594934922,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/2339.jpg,Pleasant,sounds/high 4 second.wav,num_2,0,33,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2140420333162,None,274.2140420333162,None,num_2,1,4.5643035321427305,274.2140420333162,None,280.17948771108786,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/1419.jpg,Pleasant,sounds/low 4 second.wav,num_1,0,34,34,26,,,,,,,,,,,,,,,,,,,,,,,,,,,281.21706055246796,None,281.21706055246796,None,num_1,1,4.552420854763113,281.21706055246796,None,287.1699904630914,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7950.jpg,Neutral,sounds/low 4 second.wav,num_1,0,35,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,288.2052265511902,None,288.2052265511902,None,num_1,1,4.520865821625193,288.2052265511902,None,294.1604709803305,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7004.jpg,Neutral,sounds/high 4 second.wav,num_2,0,36,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1917069145911,None,295.1917069145911,None,num_2,1,4.524657749927428,295.1917069145911,None,301.15048156287594,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7010.jpg,Neutral,sounds/low 1 second.wav,num_1,0,37,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.18743453515344,None,302.18743453515344,None,num_1,1,1.6004566539322695,302.18743453515344,None,308.1410329909795,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/9102.jpg,Unpleasant,sounds/high 1 second.wav,num_2,0,38,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,309.15835447138124,None,309.15835447138124,None,num_2,1,1.5524400848280493,309.15835447138124,None,315.1311316111605,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
images/7161.jpg,Neutral,sounds/low 4 second.wav,num_1,0,39,39,18,,,,,,,,,,,,,,,,,,,,,,,,,,,316.16641517348216,None,316.16641517348216,None,num_1,1,4.820760777398391,316.16641517348216,None,322.1213942878294,None,761,001,2019_May_13_1146,MAER M R1 P2 v1,3.1.0,59.878663790404765,
