PictureRatings_1,ImageCategory,n,blank_10seconds.started_mean,blank_10seconds.started_raw,blank_10seconds.started_std,blank_10seconds.stopped_raw,prt_1_image.started_mean,prt_1_image.started_raw,prt_1_image.started_std,prt_1_image.stopped_mean,prt_1_image.stopped_raw,prt_1_image.stopped_std,prt_1_image_intensity.started_mean,prt_1_image_intensity.started_raw,prt_1_image_intensity.started_std,prt_1_image_intensity.stopped_raw,prt_1_image_intensity_resp.keys_raw,prt_1_image_intensity_resp.rt_mean,prt_1_image_intensity_resp.rt_raw,prt_1_image_intensity_resp.rt_std,prt_1_image_intensity_resp.started_mean,prt_1_image_intensity_resp.started_raw,prt_1_image_intensity_resp.started_std,prt_1_image_intensity_resp.stopped_raw,prt_1_image_intensity_text.started_mean,prt_1_image_intensity_text.started_raw,prt_1_image_intensity_text.started_std,prt_1_image_intensity_text.stopped_raw,prt_1_vas.response_mean,prt_1_vas.response_raw,prt_1_vas.response_std,prt_1_vas.rt_mean,prt_1_vas.rt_raw,prt_1_vas.rt_std,prt_1_vas.started_mean,prt_1_vas.started_raw,prt_1_vas.started_std,prt_1_vas.stopped_raw,prt_1_vas_guide.started_mean,prt_1_vas_guide.started_raw,prt_1_vas_guide.started_std,prt_1_vas_guide.stopped_raw,prt_1_vas_instructions.started_mean,prt_1_vas_instructions.started_raw,prt_1_vas_instructions.started_std,prt_1_vas_instructions.stopped_raw,order
images/7513.jpg,Neutral,1.0,830.4569091796875,830.4569091796875,0.0,,821.0,821.0,0.0,826.9540405273438,826.9540405273438,0.0,826.9706420898438,826.9706420898438,0.0,,'num_1',1.5859880447387695,1.5859880447387695,0.0,826.9706420898438,826.9706420898438,0.0,,826.9706420898438,826.9706420898438,0.0,,14.0,14.0,0.0,1.8530000448226929,1.8530000448226929,0.0,828.5819702148438,828.5819702148438,0.0,,828.5819702148438,828.5819702148438,0.0,,828.5819702148438,828.5819702148438,0.0,,10.0
images/7180.jpg,Neutral,1.0,787.1467895507812,787.1467895507812,0.0,,775.726318359375,775.726318359375,0.0,781.6754760742188,781.6754760742188,0.0,781.692138671875,781.692138671875,0.0,,'num_5',2.336764335632324,2.336764335632324,0.0,781.692138671875,781.692138671875,0.0,,781.692138671875,781.692138671875,0.0,,6.0,6.0,0.0,3.069999933242798,3.069999933242798,0.0,784.0543823242188,784.0543823242188,0.0,,784.0543823242188,784.0543823242188,0.0,,784.0543823242188,784.0543823242188,0.0,,8.0
images/2393.jpg,Neutral,1.0,598.4254150390625,598.4254150390625,0.0,,567.6063842773438,567.6063842773438,0.0,573.58447265625,573.58447265625,0.0,573.58447265625,573.58447265625,0.0,,'num_1',4.3721418380737305,4.3721418380737305,0.0,573.58447265625,573.58447265625,0.0,,573.58447265625,573.58447265625,0.0,,31.0,31.0,0.0,20.43000030517578,20.43000030517578,0.0,577.9841918945312,577.9841918945312,0.0,,577.9841918945312,577.9841918945312,0.0,,577.9841918945312,577.9841918945312,0.0,,0.0
images/2745.jpg,Neutral,1.0,810.970947265625,810.970947265625,0.0,,797.1858520507812,797.1858520507812,0.0,803.1302490234375,803.1302490234375,0.0,803.1467895507812,803.1467895507812,0.0,,'num_1',2.2528979778289795,2.2528979778289795,0.0,803.1467895507812,803.1467895507812,0.0,,803.1467895507812,803.1467895507812,0.0,,0.0,0.0,0.0,5.52400016784668,5.52400016784668,0.0,805.424072265625,805.424072265625,0.0,,805.424072265625,805.424072265625,0.0,,805.424072265625,805.424072265625,0.0,,9.0
images/1721.jpg,Pleasant,1.0,700.5772094726562,700.5772094726562,0.0,,683.2384033203125,683.2384033203125,0.0,689.1832275390625,689.1832275390625,0.0,689.19970703125,689.19970703125,0.0,,'num_4',2.5867905616760254,2.5867905616760254,0.0,689.19970703125,689.19970703125,0.0,,689.19970703125,689.19970703125,0.0,,15.0,15.0,0.0,8.743000030517578,8.743000030517578,0.0,691.8118286132812,691.8118286132812,0.0,,691.8118286132812,691.8118286132812,0.0,,691.8118286132812,691.8118286132812,0.0,,4.0
images/8380.jpg,Pleasant,1.0,744.0372924804688,744.0372924804688,0.0,,733.3856811523438,733.3856811523438,0.0,739.3331909179688,739.3331909179688,0.0,739.3497924804688,739.3497924804688,0.0,,'num_1',2.186905860900879,2.186905860900879,0.0,739.3497924804688,739.3497924804688,0.0,,739.3497924804688,739.3497924804688,0.0,,24.0,24.0,0.0,2.453000068664551,2.453000068664551,0.0,741.5618896484375,741.5618896484375,0.0,,741.5618896484375,741.5618896484375,0.0,,741.5618896484375,741.5618896484375,0.0,,6.0
images/1650.jpg,Pleasant,1.0,624.28466796875,624.28466796875,0.0,,608.4459838867188,608.4459838867188,0.0,614.42529296875,614.42529296875,0.0,614.42529296875,614.42529296875,0.0,,'num_2',2.4529950618743896,2.4529950618743896,0.0,614.42529296875,614.42529296875,0.0,,614.42529296875,614.42529296875,0.0,,31.0,31.0,0.0,7.359000205993652,7.359000205993652,0.0,616.9036865234375,616.9036865234375,0.0,,616.9036865234375,616.9036865234375,0.0,,616.9036865234375,616.9036865234375,0.0,,1.0
images/2389.jpg,Pleasant,1.0,673.2000122070312,673.2000122070312,0.0,,659.8944702148438,659.8944702148438,0.0,665.8432006835938,665.8432006835938,0.0,665.8597412109375,665.8597412109375,0.0,,'num_1',3.3042192459106445,3.3042192459106445,0.0,665.8597412109375,665.8597412109375,0.0,,665.8597412109375,665.8597412109375,0.0,,30.0,30.0,0.0,3.98799991607666,3.98799991607666,0.0,669.1893920898438,669.1893920898438,0.0,,669.1893920898438,669.1893920898438,0.0,,669.1893920898438,669.1893920898438,0.0,,3.0
images/2205.jpg,Unpleasant,1.0,723.350341796875,723.350341796875,0.0,,710.6097412109375,710.6097412109375,0.0,716.5604858398438,716.5604858398438,0.0,716.5770263671875,716.5770263671875,0.0,,'num_3',2.019829511642456,2.019829511642456,0.0,716.5770263671875,716.5770263671875,0.0,,716.5770263671875,716.5770263671875,0.0,,-21.0,-21.0,0.0,4.705999851226807,4.705999851226807,0.0,718.6207275390625,718.6207275390625,0.0,,718.6207275390625,718.6207275390625,0.0,,718.6207275390625,718.6207275390625,0.0,,5.0
images/2276.jpg,Unpleasant,1.0,852.4624633789062,852.4624633789062,0.0,,840.4901733398438,840.4901733398438,0.0,846.4400634765625,846.4400634765625,0.0,846.456787109375,846.456787109375,0.0,,'num_3',3.304115056991577,3.304115056991577,0.0,846.456787109375,846.456787109375,0.0,,846.456787109375,846.456787109375,0.0,,-17.0,-17.0,0.0,2.6540000438690186,2.6540000438690186,0.0,849.7850952148438,849.7850952148438,0.0,,849.7850952148438,849.7850952148438,0.0,,849.7850952148438,849.7850952148438,0.0,,11.0
