PracticeImage,ImageCategory,SoundFile,CorrectAns,ReactivityImage1,PictureRatings_1,prac_reac_loop.thisRepN,prac_reac_loop.thisTrialN,prac_reac_loop.thisN,prac_reac_loop.thisIndex,reac_1_loop.thisRepN,reac_1_loop.thisTrialN,reac_1_loop.thisN,reac_1_loop.thisIndex,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,practice_reac_image.started,practice_reac_image.stopped,practice_reac_sound.started,practice_reac_sound.stopped,practice_reac_keys.keys,practice_reac_keys.corr,practice_reac_keys.rt,practice_reac_keys.started,practice_reac_keys.stopped,blank_1second.started,blank_1second.stopped,post_prac_reac_text.started,post_prac_reac_text.stopped,post_prac_reac_resp.keys,post_prac_reac_resp.rt,post_prac_reac_resp.started,post_prac_reac_resp.stopped,reac_1_image.started,reac_1_image.stopped,reac_1_sound.started,reac_1_sound.stopped,reac_1_keys.keys,reac_1_keys.corr,reac_1_keys.rt,reac_1_keys.started,reac_1_keys.stopped,blank2_1second.started,blank2_1second.stopped,postreac1_slide1_text.started,postreac1_slide1_text.stopped,postreac1_slide1_resp.keys,postreac1_slide1_resp.rt,postreac1_slide1_resp.started,postreac1_slide1_resp.stopped,postreac1_slide2_text.started,postreac1_slide2_text.stopped,postreac1_slide2_resp.keys,postreac1_slide2_resp.rt,postreac1_slide2_resp.started,postreac1_slide2_resp.stopped,postreac1_slide3_text.started,postreac1_slide3_text.stopped,postreac1_slide3_resp.keys,postreac1_slide3_resp.rt,postreac1_slide3_resp.started,postreac1_slide3_resp.stopped,prt_1_image.started,prt_1_image.stopped,prt_1_image_intensity.started,prt_1_image_intensity.stopped,prt_1_image_intensity_resp.keys,prt_1_image_intensity_resp.rt,prt_1_image_intensity_resp.started,prt_1_image_intensity_resp.stopped,prt_1_image_intensity_text.started,prt_1_image_intensity_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,blank_10seconds.started,blank_10seconds.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,10.44405430198185,None,space,21.714849093889825,10.44405430198185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,,,,,,,,,,,,,,,,,,,,,,,,32.17475374301921,None,space,13.997411458510214,35.17786149515268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.19183210746996,None,space,23.825056060026327,52.19471931526732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.03518763846023,None,space,13.28051466755096,81.04024753848171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
images/7059.jpg,Neutral,sounds/high 4 second.wav,num_2,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.33691993309185,None,99.39221105912657,None,99.39221105912657,None,"['num_1', 'num_1']",0,"[1.1183166277505734, 5.339856417825104]",99.39221105912657,None,105.3478945677889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
images/7042.jpg,Neutral,sounds/low 4 second.wav,num_1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3927792462373,None,106.3927792462373,None,['num_1'],0,[5.1618867537890765],106.3927792462373,None,112.33816267338261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
images/7041.jpg,Neutral,sounds/low 1 second.wav,num_1,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.37964303667377,None,113.37964303667377,None,['num_1'],0,[1.9455453800019313],113.37964303667377,None,119.3287522809369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
images/7053.jpg,Neutral,sounds/high 1 second.wav,num_2,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.37056947011388,None,120.37056947011388,None,['num_2'],0,[1.7282662420839188],120.37056947011388,None,126.33544192547834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.35225016818822,None,space,43.827919230294356,130.37280766460663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,Pleasant,sounds/low 1 second.wav,num_1,images/1605.jpg,,,,,,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.21650723274252,None,,,,,,,,,,,,,,,,,,179.27527208230276,None,179.27527208230276,None,num_1,1,2.299336654318722,179.27527208230276,None,185.2276251912117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,Neutral,sounds/high 1 second.wav,num_2,images/2210.jpg,,,,,,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.26735532186467,None,186.26735532186467,None,num_2,1,1.7467907644204388,186.26735532186467,None,192.21782719359726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,Neutral,sounds/low 4 second.wav,num_1,images/7038.jpg,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.2626665012085,None,193.2626665012085,None,num_1,1,4.594826402461877,193.2626665012085,None,199.20824042577715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,Pleasant,sounds/low 4 second.wav,num_1,images/2306.jpg,,,,,,0,3,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.25541527987662,None,200.25541527987662,None,num_1,1,4.676484294929651,200.25541527987662,None,206.21512898087803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,Neutral,sounds/low 1 second.wav,num_1,images/7056.jpg,,,,,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.26332242530316,None,207.26332242530316,None,num_1,1,1.58940593949319,207.26332242530316,None,213.22174170532526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
,Unpleasant,sounds/high 4 second.wav,num_2,images/2490.jpg,,,,,,0,5,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.2598874622954,None,214.2598874622954,None,num_2,1,4.651987347845534,214.2598874622954,None,220.2124271625289,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,001,2019_May_06_1025,MAER M R1 P1 v1,3.1.0,59.94943763543904,
