PracticeImage,ImageCategory,SoundFile,CorrectAns,ReactivityImage1,PictureRatings_1,prac_reac_loop.thisRepN,prac_reac_loop.thisTrialN,prac_reac_loop.thisN,prac_reac_loop.thisIndex,reac_1_loop.thisRepN,reac_1_loop.thisTrialN,reac_1_loop.thisN,reac_1_loop.thisIndex,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,practice_reac_image.started,practice_reac_image.stopped,practice_reac_sound.started,practice_reac_sound.stopped,practice_reac_keys.keys,practice_reac_keys.corr,practice_reac_keys.rt,practice_reac_keys.started,practice_reac_keys.stopped,blank_1second.started,blank_1second.stopped,post_prac_reac_text.started,post_prac_reac_text.stopped,post_prac_reac_resp.keys,post_prac_reac_resp.rt,post_prac_reac_resp.started,post_prac_reac_resp.stopped,reac_1_image.started,reac_1_image.stopped,reac_1_sound.started,reac_1_sound.stopped,reac_1_keys.keys,reac_1_keys.corr,reac_1_keys.rt,reac_1_keys.started,reac_1_keys.stopped,blank2_1second.started,blank2_1second.stopped,postreac1_slide1_text.started,postreac1_slide1_text.stopped,postreac1_slide1_resp.keys,postreac1_slide1_resp.rt,postreac1_slide1_resp.started,postreac1_slide1_resp.stopped,postreac1_slide2_text.started,postreac1_slide2_text.stopped,postreac1_slide2_resp.keys,postreac1_slide2_resp.rt,postreac1_slide2_resp.started,postreac1_slide2_resp.stopped,postreac1_slide3_text.started,postreac1_slide3_text.stopped,postreac1_slide3_resp.keys,postreac1_slide3_resp.rt,postreac1_slide3_resp.started,postreac1_slide3_resp.stopped,prt_1_image.started,prt_1_image.stopped,prt_1_image_intensity.started,prt_1_image_intensity.stopped,prt_1_image_intensity_resp.keys,prt_1_image_intensity_resp.rt,prt_1_image_intensity_resp.started,prt_1_image_intensity_resp.stopped,prt_1_image_intensity_text.started,prt_1_image_intensity_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,blank_10seconds.started,blank_10seconds.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Unpleasant,sounds/high 4 second.wav,num_2,images/9008.jpg,,,,,,0,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.6081000035465,None,236.6081000035465,None,num_2,1,4.684633556102199,236.6081000035465,None,242.57695601303203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 4 second.wav,num_1,images/9700.jpg,,,,,,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.59628042481745,None,243.59628042481745,None,num_1,1,4.570032588950198,243.59628042481745,None,249.56700505570552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/low 1 second.wav,num_1,images/8510.jpg,,,,,,0,3,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.5867438152818,None,250.5867438152818,None,num_1,1,1.5667358348036942,250.5867438152818,None,256.5575252349536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/low 1 second.wav,num_1,images/9471.jpg,,,,,,0,4,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.57775255835077,None,257.57775255835077,None,num_1,1,1.8834898480290576,257.57775255835077,None,263.547632268288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 4 second.wav,num_1,images/7038.jpg,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5741589400877,None,264.5741589400877,None,num_1,1,4.746796842184267,264.5741589400877,None,270.53815274800763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 4 second.wav,num_1,images/5520.jpg,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.56636445418917,None,271.56636445418917,None,num_1,1,4.577609534746443,271.56636445418917,None,277.5286888521514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/low 4 second.wav,num_1,images/2750.jpg,,,,,,0,7,7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.5554366696906,None,278.5554366696906,None,num_1,1,4.629162031920714,278.5554366696906,None,284.5186522609456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 4 second.wav,num_2,images/7031.jpg,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.54559117724784,None,285.54559117724784,None,num_2,1,4.86275022369955,285.54559117724784,None,291.5092803088355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/high 1 second.wav,num_2,images/2391.jpg,,,,,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5387035090662,None,292.5387035090662,None,num_2,1,1.6901438709264767,292.5387035090662,None,298.51613672816165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 1 second.wav,num_1,images/7080.jpg,,,,,,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.53697039952385,None,299.53697039952385,None,num_1,1,1.7992285138589068,299.53697039952385,None,305.5062131135819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 1 second.wav,num_2,images/2570.jpg,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.53071912628184,None,306.53071912628184,None,num_2,1,1.6452401684800861,306.53071912628184,None,312.49679428819036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/high 4 second.wav,num_2,images/2311.jpg,,,,,,0,12,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.516048990994,None,313.516048990994,None,num_2,1,4.754002407364169,313.516048990994,None,319.48716663631967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/low 4 second.wav,num_1,images/2278.jpg,,,,,,0,13,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5078984484353,None,320.5078984484353,None,num_1,1,4.735305075955694,320.5078984484353,None,326.47730281522126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/high 1 second.wav,num_2,images/9561.jpg,,,,,,0,14,14,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.49693160286915,None,327.49693160286915,None,num_2,1,2.2342447181927128,327.49693160286915,None,333.4675531726316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 4 second.wav,num_2,images/2190.jpg,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.49020258271776,None,334.49020258271776,None,num_2,1,4.76723299205878,334.49020258271776,None,340.458185727568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 4 second.wav,num_2,images/5530.jpg,,,,,,0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.48597286998483,None,341.48597286998483,None,num_2,1,4.628242294002121,341.48597286998483,None,347.44849077047184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 4 second.wav,num_1,images/2499.jpg,,,,,,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4772727682466,None,348.4772727682466,None,num_1,1,4.460832565633609,348.4772727682466,None,354.43869876164536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/low 1 second.wav,num_1,images/4150.jpg,,,,,,0,18,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.46685998890644,None,355.46685998890644,None,num_1,1,1.5413296147198707,355.46685998890644,None,361.4290825276239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 1 second.wav,num_2,images/5510.jpg,,,,,,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.45927673324513,None,362.45927673324513,None,num_2,1,1.4392645461921347,362.45927673324513,None,368.4193578240229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 4 second.wav,num_2,images/7045.jpg,,,,,,0,20,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.4601036260101,None,369.4601036260101,None,num_2,1,4.798831292842806,369.4601036260101,None,375.4094516366895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/high 1 second.wav,num_2,images/2700.jpg,,,,,,0,21,21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.43763840388056,None,376.43763840388056,None,num_2,1,1.508196814900657,376.43763840388056,None,382.3999603980865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/low 4 second.wav,num_1,images/2362.jpg,,,,,,0,22,22,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.42688699512837,None,383.42688699512837,None,num_1,1,4.52918973523083,383.42688699512837,None,389.3904763707578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/low 1 second.wav,num_1,images/9041.jpg,,,,,,0,23,23,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.4197385192019,None,390.4197385192019,None,num_1,1,1.6907117587634275,390.4197385192019,None,396.3806804558244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/low 1 second.wav,num_1,images/6311.jpg,,,,,,0,24,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4092169698106,None,397.4092169698106,None,num_1,1,1.7081366007605538,397.4092169698106,None,403.37069434353725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 1 second.wav,num_1,images/2512.jpg,,,,,,0,25,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.39713057393965,None,404.39713057393965,None,num_1,1,1.4939263043834217,404.39713057393965,None,410.3612400627153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/low 1 second.wav,num_1,images/1605.jpg,,,,,,0,26,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.39933151489095,None,411.39933151489095,None,num_1,1,1.6318650578323286,411.39933151489095,None,417.3514144012752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/high 1 second.wav,num_2,images/2360.jpg,,,,,,0,27,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3802561925313,None,418.3802561925313,None,num_2,1,1.574460311250732,418.3802561925313,None,424.3417942611486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 1 second.wav,num_1,images/2383.jpg,,,,,,0,28,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.36970699992344,None,425.36970699992344,None,num_1,1,1.6586882932770095,425.36970699992344,None,431.3320292945991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Unpleasant,sounds/high 4 second.wav,num_2,images/2490.jpg,,,,,,0,29,29,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.3611817715828,None,432.3611817715828,None,num_2,1,4.861015311338633,432.3611817715828,None,438.32246684466554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/high 1 second.wav,num_2,images/1900.jpg,,,,,,0,30,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3525309468823,None,439.3525309468823,None,num_2,1,1.6563614554979722,439.3525309468823,None,445.3126556057741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/high 4 second.wav,num_2,images/1441.jpg,,,,,,0,31,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.34577969197017,None,446.34577969197017,None,num_2,1,4.507489208628613,446.34577969197017,None,452.30337078989396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 4 second.wav,num_1,images/7175.jpg,,,,,,0,32,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.3317279234361,None,453.3317279234361,None,num_1,1,4.477607491553499,453.3317279234361,None,459.29330986063724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/low 1 second.wav,num_1,images/7170.jpg,,,,,,0,33,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.3197887577444,None,460.3197887577444,None,num_1,1,1.5435798327107477,460.3197887577444,None,466.2837344905038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Neutral,sounds/high 4 second.wav,num_2,images/7025.jpg,,,,,,0,34,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.31324392555325,None,467.31324392555325,None,num_2,1,4.4765958098887495,467.31324392555325,None,473.27423153357995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
,Pleasant,sounds/low 4 second.wav,num_1,images/2306.jpg,,,,,,0,35,35,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.30794363908535,None,474.30794363908535,None,num_1,1,4.472300594748958,474.30794363908535,None,480.2812574178479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,001,2019_May_13_1217,MAER M R1 P1 v1,3.1.0,59.92793785623901,
