PracticeImage,ImageCategory,SoundFile,CorrectAns,ReactivityImage1,PictureRatings_1,prac_reac_loop.thisRepN,prac_reac_loop.thisTrialN,prac_reac_loop.thisN,prac_reac_loop.thisIndex,reac_1_loop.thisRepN,reac_1_loop.thisTrialN,reac_1_loop.thisN,reac_1_loop.thisIndex,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,practice_reac_image.started,practice_reac_image.stopped,practice_reac_sound.started,practice_reac_sound.stopped,practice_reac_keys.keys,practice_reac_keys.corr,practice_reac_keys.rt,practice_reac_keys.started,practice_reac_keys.stopped,blank_1second.started,blank_1second.stopped,post_prac_reac_text.started,post_prac_reac_text.stopped,post_prac_reac_resp.keys,post_prac_reac_resp.rt,post_prac_reac_resp.started,post_prac_reac_resp.stopped,reac_1_image.started,reac_1_image.stopped,reac_1_sound.started,reac_1_sound.stopped,reac_1_keys.keys,reac_1_keys.corr,reac_1_keys.rt,reac_1_keys.started,reac_1_keys.stopped,blank2_1second.started,blank2_1second.stopped,postreac1_slide1_text.started,postreac1_slide1_text.stopped,postreac1_slide1_resp.keys,postreac1_slide1_resp.rt,postreac1_slide1_resp.started,postreac1_slide1_resp.stopped,postreac1_slide2_text.started,postreac1_slide2_text.stopped,postreac1_slide2_resp.keys,postreac1_slide2_resp.rt,postreac1_slide2_resp.started,postreac1_slide2_resp.stopped,postreac1_slide3_text.started,postreac1_slide3_text.stopped,postreac1_slide3_resp.keys,postreac1_slide3_resp.rt,postreac1_slide3_resp.started,postreac1_slide3_resp.stopped,prt_1_image.started,prt_1_image.stopped,prt_1_image_intensity.started,prt_1_image_intensity.stopped,prt_1_image_intensity_resp.keys,prt_1_image_intensity_resp.rt,prt_1_image_intensity_resp.started,prt_1_image_intensity_resp.stopped,prt_1_image_intensity_text.started,prt_1_image_intensity_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,blank_10seconds.started,blank_10seconds.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Neutral,sounds/low 4 second.wav,num_1,images/2499.jpg,,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.88536622228276,None,201.88536622228276,None,num_1,1,4.768756559616122,201.88536622228276,None,207.85511318822137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/low 1 second.wav,num_1,images/7056.jpg,,,,,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.8863556671031,None,208.8863556671031,None,num_1,1,1.788520216613506,208.8863556671031,None,214.8453689745802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/low 1 second.wav,num_1,images/9471.jpg,,,,,,0,7,7,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.87876070909533,None,215.87876070909533,None,num_1,1,1.769587957677686,215.87876070909533,None,221.8521060932435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 4 second.wav,num_2,images/7031.jpg,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.88098898810767,None,222.88098898810767,None,num_2,1,4.6944490432906605,222.88098898810767,None,228.84246253675883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/high 4 second.wav,num_2,images/9008.jpg,,,,,,0,9,9,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.87432338109465,None,229.87432338109465,None,num_2,1,4.674722944933819,229.87432338109465,None,235.83249146893104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 4 second.wav,num_2,images/5530.jpg,,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.86412305532667,None,236.86412305532667,None,num_2,1,4.658873198724905,236.86412305532667,None,242.82308858821307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/high 1 second.wav,num_2,images/2391.jpg,,,,,,0,11,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.84162542978356,None,243.84162542978356,None,num_2,1,1.9010035368219178,243.84162542978356,None,249.8132821774634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/high 4 second.wav,num_2,images/2311.jpg,,,,,,0,12,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8340097394066,None,250.8340097394066,None,num_2,1,4.719017502025963,250.8340097394066,None,256.80395711824895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/low 4 second.wav,num_1,images/9700.jpg,,,,,,0,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8225369269039,None,257.8225369269039,None,num_1,1,4.971048898645677,257.8225369269039,None,263.79389050123973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/low 1 second.wav,num_1,images/6311.jpg,,,,,,0,14,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.813217877072,None,264.813217877072,None,num_1,1,1.7845522213838194,264.813217877072,None,270.80089173226133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/high 1 second.wav,num_2,images/1900.jpg,,,,,,0,15,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.83055133980724,None,271.83055133980724,None,num_2,1,1.890776769771037,271.83055133980724,None,277.79094350008654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/low 1 second.wav,num_1,images/4150.jpg,,,,,,0,16,16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.822967799626,None,278.822967799626,None,num_1,1,1.822026129396363,278.822967799626,None,284.78144717347186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 4 second.wav,num_2,images/7025.jpg,,,,,,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8129065910607,None,285.8129065910607,None,num_2,1,4.774924289292358,285.8129065910607,None,291.7719313163643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/low 4 second.wav,num_1,images/2306.jpg,,,,,,0,18,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.8086360234238,None,292.8086360234238,None,num_1,1,4.786497758951555,292.8086360234238,None,298.77850888592366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 1 second.wav,num_2,images/5510.jpg,,,,,,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8083076106723,None,299.8083076106723,None,num_2,1,1.740812931228902,299.8083076106723,None,305.78594068919847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/low 4 second.wav,num_1,images/5520.jpg,,,,,,0,20,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.80644259882956,None,306.80644259882956,None,num_1,1,4.902547647641768,306.80644259882956,None,312.79287431466764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/high 1 second.wav,num_2,images/9280.jpg,,,,,,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.82437820168616,None,313.82437820168616,None,num_2,1,1.7884099444463573,313.82437820168616,None,319.78309374426317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/low 1 second.wav,num_1,images/1605.jpg,,,,,,0,22,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.80568000819676,None,320.80568000819676,None,num_1,1,2.0479924305818713,320.80568000819676,None,326.7733615493871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/high 1 second.wav,num_2,images/2360.jpg,,,,,,0,23,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.79319641756683,None,327.79319641756683,None,num_2,1,1.850300273817993,327.79319641756683,None,333.76391239642453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/high 1 second.wav,num_2,images/9561.jpg,,,,,,0,24,24,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.78392994983096,None,334.78392994983096,None,num_2,1,1.9172474985189183,334.78392994983096,None,340.77045090499814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 4 second.wav,num_2,images/2190.jpg,,,,,,0,25,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.8012117318767,None,341.8012117318767,None,num_2,1,4.85952557728433,341.8012117318767,None,347.76125174234585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/low 4 second.wav,num_1,images/2750.jpg,,,,,,0,26,26,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7867859088392,None,348.7867859088392,None,num_1,1,4.897483841522444,348.7867859088392,None,354.75113855262225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/low 1 second.wav,num_1,images/7080.jpg,,,,,,0,27,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.78366643841036,None,355.78366643841036,None,num_1,1,1.804258188309177,355.78366643841036,None,361.74134746579875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 1 second.wav,num_2,images/5533.jpg,,,,,,0,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.7727819444499,None,362.7727819444499,None,num_2,1,1.8723640219468507,362.7727819444499,None,368.7320001718681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/low 4 second.wav,num_1,images/7175.jpg,,,,,,0,29,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.76272614432946,None,369.76272614432946,None,num_1,1,5.059162370208469,369.76272614432946,None,375.73897736536037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/low 1 second.wav,num_1,images/2383.jpg,,,,,,0,30,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.7696823049837,None,376.7696823049837,None,num_1,1,1.8723393834789022,376.7696823049837,None,382.72972622154975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 4 second.wav,num_2,images/7045.jpg,,,,,,0,31,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.7765897896379,None,383.7765897896379,None,num_2,1,4.875890628038178,383.7765897896379,None,389.7196914542683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/low 1 second.wav,num_1,images/8510.jpg,,,,,,0,32,32,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.75133355708294,None,390.75133355708294,None,num_1,1,1.9215664416842628,390.75133355708294,None,396.72656949294924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Pleasant,sounds/high 4 second.wav,num_2,images/1441.jpg,,,,,,0,33,33,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.7589693788914,None,397.7589693788914,None,num_2,1,4.874041541059341,397.7589693788914,None,403.716897091429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Unpleasant,sounds/low 4 second.wav,num_1,images/2278.jpg,,,,,,0,34,34,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7476693361341,None,404.7476693361341,None,num_1,1,4.959034941253776,404.7476693361341,None,410.70738273666666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
,Neutral,sounds/high 1 second.wav,num_2,images/2570.jpg,,,,,,0,35,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.73318101552013,None,411.73318101552013,None,num_2,1,1.8940870380920387,411.73318101552013,None,417.6975126264633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,001,2019_May_06_1117,MAER M R1 P1 v1,3.1.0,59.88159090280656,
