PracticeImage,ImageCategory,SoundFile,CorrectAns,ReactivityImage1,PictureRatings_1,prac_reac_loop.thisRepN,prac_reac_loop.thisTrialN,prac_reac_loop.thisN,prac_reac_loop.thisIndex,reac_1_loop.thisRepN,reac_1_loop.thisTrialN,reac_1_loop.thisN,reac_1_loop.thisIndex,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,practice_reac_image.started,practice_reac_image.stopped,practice_reac_sound.started,practice_reac_sound.stopped,practice_reac_keys.keys,practice_reac_keys.corr,practice_reac_keys.rt,practice_reac_keys.started,practice_reac_keys.stopped,blank_1second.started,blank_1second.stopped,post_prac_reac_text.started,post_prac_reac_text.stopped,post_prac_reac_resp.keys,post_prac_reac_resp.rt,post_prac_reac_resp.started,post_prac_reac_resp.stopped,reac_1_image.started,reac_1_image.stopped,reac_1_sound.started,reac_1_sound.stopped,reac_1_keys.keys,reac_1_keys.corr,reac_1_keys.rt,reac_1_keys.started,reac_1_keys.stopped,blank2_1second.started,blank2_1second.stopped,postreac1_slide1_text.started,postreac1_slide1_text.stopped,postreac1_slide1_resp.keys,postreac1_slide1_resp.rt,postreac1_slide1_resp.started,postreac1_slide1_resp.stopped,postreac1_slide2_text.started,postreac1_slide2_text.stopped,postreac1_slide2_resp.keys,postreac1_slide2_resp.rt,postreac1_slide2_resp.started,postreac1_slide2_resp.stopped,postreac1_slide3_text.started,postreac1_slide3_text.stopped,postreac1_slide3_resp.keys,postreac1_slide3_resp.rt,postreac1_slide3_resp.started,postreac1_slide3_resp.stopped,prt_1_image.started,prt_1_image.stopped,prt_1_image_intensity.started,prt_1_image_intensity.stopped,prt_1_image_intensity_resp.keys,prt_1_image_intensity_resp.rt,prt_1_image_intensity_resp.started,prt_1_image_intensity_resp.stopped,prt_1_image_intensity_text.started,prt_1_image_intensity_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,blank_10seconds.started,blank_10seconds.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,11.192936631963448,None,space,22.200882838375605,11.192936631963448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
,,,,,,,,,,,,,,,,,,,,,,,,33.40978459669077,None,space,13.798161369345962,36.41268592653705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.226552215974834,None,space,24.590953055004775,53.22953857858272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.83683985807045,None,space,28.045797203173265,82.84196856552137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
images/7053.jpg,Neutral,sounds/high 1 second.wav,num_2,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9036825195177,None,115.96619361809599,None,115.96619361809599,None,['num_1'],0,[3.1633109774290915],115.96619361809599,None,121.91483142630591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
images/7042.jpg,Neutral,sounds/low 4 second.wav,num_1,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.95699145075207,None,122.95699145075207,None,['num_1'],0,[5.598372839514241],122.95699145075207,None,128.90493908138774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
images/7041.jpg,Neutral,sounds/low 1 second.wav,num_1,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.94399616120654,None,129.94399616120654,None,['num_1'],0,[2.214594446308979],129.94399616120654,None,135.8954463604025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
images/7059.jpg,Neutral,sounds/high 4 second.wav,num_2,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.92854603893056,None,136.92854603893056,None,['num_2'],0,[5.340592567175236],136.92854603893056,None,142.8857514236979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.90478494072795,None,space,27.1444652536004,146.9230086934731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
,Pleasant,sounds/low 1 second.wav,num_1,images/8510.jpg,,,,,,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.08341894199407,None,,,,,,,,,,,,,,,,,,179.12218216301108,None,179.12218216301108,None,num_1,1,3.7871651008720164,179.12218216301108,None,185.0943277739534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,001,2019_May_06_0922,MAER M R1 P1 v1,3.1.0,59.95894196748831,
