PracticeImage,ImageCategory,SoundFile,CorrectAns,ReactivityImage1,PictureRatings_1,prac_reac_loop.thisRepN,prac_reac_loop.thisTrialN,prac_reac_loop.thisN,prac_reac_loop.thisIndex,reac_1_loop.thisRepN,reac_1_loop.thisTrialN,reac_1_loop.thisN,reac_1_loop.thisIndex,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,practice_reac_image.started,practice_reac_image.stopped,practice_reac_sound.started,practice_reac_sound.stopped,practice_reac_keys.keys,practice_reac_keys.corr,practice_reac_keys.rt,practice_reac_keys.started,practice_reac_keys.stopped,blank_1second.started,blank_1second.stopped,post_prac_reac_text.started,post_prac_reac_text.stopped,post_prac_reac_resp.keys,post_prac_reac_resp.rt,post_prac_reac_resp.started,post_prac_reac_resp.stopped,reac_1_image.started,reac_1_image.stopped,reac_1_sound.started,reac_1_sound.stopped,reac_1_keys.keys,reac_1_keys.corr,reac_1_keys.rt,reac_1_keys.started,reac_1_keys.stopped,blank2_1second.started,blank2_1second.stopped,postreac1_slide1_text.started,postreac1_slide1_text.stopped,postreac1_slide1_resp.keys,postreac1_slide1_resp.rt,postreac1_slide1_resp.started,postreac1_slide1_resp.stopped,postreac1_slide2_text.started,postreac1_slide2_text.stopped,postreac1_slide2_resp.keys,postreac1_slide2_resp.rt,postreac1_slide2_resp.started,postreac1_slide2_resp.stopped,postreac1_slide3_text.started,postreac1_slide3_text.stopped,postreac1_slide3_resp.keys,postreac1_slide3_resp.rt,postreac1_slide3_resp.started,postreac1_slide3_resp.stopped,prt_1_image.started,prt_1_image.stopped,prt_1_image_intensity.started,prt_1_image_intensity.stopped,prt_1_image_intensity_resp.keys,prt_1_image_intensity_resp.rt,prt_1_image_intensity_resp.started,prt_1_image_intensity_resp.stopped,prt_1_image_intensity_text.started,prt_1_image_intensity_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,blank_10seconds.started,blank_10seconds.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,11.601515809816988,None,space,17.94571833604664,11.601515809816988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,29.563116977081904,None,space,13.881032005437191,32.5661796652887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.46341390129328,None,space,23.690910669741015,49.46638404481564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.17333379004731,None,space,13.197225943039484,78.17824797288085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
images/7041.jpg,Neutral,sounds/low 1 second.wav,num_1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3915135923503,None,96.45006102540697,None,96.45006102540697,None,['num_1'],0,[2.3343206769463904],96.45006102540697,None,102.40254143327684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
images/7059.jpg,Neutral,sounds/high 4 second.wav,num_2,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4384277379254,None,103.4384277379254,None,['num_2'],0,[5.104312582291186],103.4384277379254,None,109.39296275797574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
images/7053.jpg,Neutral,sounds/high 1 second.wav,num_2,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42212004247426,None,110.42212004247426,None,['num_2'],0,[1.7241552443090313],110.42212004247426,None,116.38317165055832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
images/7042.jpg,Neutral,sounds/low 4 second.wav,num_1,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.43094213493373,None,117.43094213493373,None,['num_1'],0,[4.892152991987814],117.43094213493373,None,123.37356443063072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.3919700059073,None,space,40.94195945941874,127.41095729062818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 1 second.wav,num_2,images/7235.jpg,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.36874159060267,None,,,,,,,,,,,,,,,,,,173.42268823077984,None,173.42268823077984,None,num_2,1,1.886773381504554,173.42268823077984,None,179.37950802284286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/high 1 second.wav,num_2,images/1900.jpg,,,,,,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4229277051743,None,180.4229277051743,None,num_2,1,1.893513819505415,180.4229277051743,None,186.38642303377105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/high 4 second.wav,num_2,images/2490.jpg,,,,,,0,2,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.41565213054082,None,187.41565213054082,None,num_2,1,4.977299510054081,187.41565213054082,None,193.36030079426178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 1 second.wav,num_1,images/7080.jpg,,,,,,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.40082184487233,None,194.40082184487233,None,num_1,1,1.7462373675004983,194.40082184487233,None,200.36726838739673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 1 second.wav,num_2,images/5510.jpg,,,,,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.40726601969504,None,201.40726601969504,None,num_2,1,1.8476723509534168,201.40726601969504,None,207.37424890073135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/low 1 second.wav,num_1,images/4150.jpg,,,,,,0,5,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.41392472992266,None,208.41392472992266,None,num_1,1,1.7637721814285214,208.41392472992266,None,214.36456265725838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/low 1 second.wav,num_1,images/6311.jpg,,,,,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.3909132537808,None,215.3909132537808,None,num_1,1,1.7103150064813235,215.3909132537808,None,221.35482232922936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/low 1 second.wav,num_1,images/1605.jpg,,,,,,0,7,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.40550346411578,None,222.40550346411578,None,num_1,1,1.8695820045059008,222.40550346411578,None,228.36181456088434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 1 second.wav,num_1,images/2512.jpg,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.39925429416348,None,229.39925429416348,None,num_1,1,1.615982527082906,229.39925429416348,None,235.36881790992038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 4 second.wav,num_1,images/2499.jpg,,,,,,0,9,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.4092749604731,None,236.4092749604731,None,num_1,1,4.799589678503253,236.4092749604731,None,242.3591974693236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/high 1 second.wav,num_2,images/2700.jpg,,,,,,0,10,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.39758458373808,None,243.39758458373808,None,num_2,1,2.033544743852417,243.39758458373808,None,249.36620051788964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/low 4 second.wav,num_1,images/2306.jpg,,,,,,0,11,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.41037017272788,None,250.41037017272788,None,num_1,1,4.67881405789808,250.41037017272788,None,256.3727750965859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 1 second.wav,num_2,images/5533.jpg,,,,,,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.4120134418149,None,257.4120134418149,None,num_2,1,1.7814235776211262,257.4120134418149,None,263.3795609055196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 1 second.wav,num_2,images/2210.jpg,,,,,,0,13,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.418546555685,None,264.418546555685,None,num_2,1,1.798565978050192,264.418546555685,None,270.37059368616883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 4 second.wav,num_1,images/7175.jpg,,,,,,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.39625410366557,None,271.39625410366557,None,num_1,1,4.730625259530825,271.39625410366557,None,277.36096994040486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/high 1 second.wav,num_2,images/9280.jpg,,,,,,0,15,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4029125134234,None,278.4029125134234,None,num_2,1,1.8121156616252847,278.4029125134234,None,284.3677431296087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/high 4 second.wav,num_2,images/1441.jpg,,,,,,0,16,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.41387485194355,None,285.41387485194355,None,num_2,1,5.061418121090583,285.41387485194355,None,291.3744165628543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/high 1 second.wav,num_2,images/2391.jpg,,,,,,0,17,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.40142248391135,None,292.40142248391135,None,num_2,1,1.6101275734483806,292.40142248391135,None,298.3651239347596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 1 second.wav,num_2,images/2570.jpg,,,,,,0,18,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.395628525637,None,299.395628525637,None,num_2,1,1.7232063608246335,299.395628525637,None,305.3556495224634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 1 second.wav,num_1,images/7170.jpg,,,,,,0,19,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.3916605220602,None,306.3916605220602,None,num_1,1,1.6338607779402992,306.3916605220602,None,312.3622177912948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 4 second.wav,num_2,images/7031.jpg,,,,,,0,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.40146515061633,None,313.40146515061633,None,num_2,1,4.784326415918713,313.40146515061633,None,319.35295581111495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/low 1 second.wav,num_1,images/9041.jpg,,,,,,0,21,21,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3750325258509,None,320.3750325258509,None,num_1,1,1.7982877430574717,320.3750325258509,None,326.3598939582141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/low 1 second.wav,num_1,images/9471.jpg,,,,,,0,22,22,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.38662464897607,None,327.38662464897607,None,num_1,1,1.9435750852883302,327.38662464897607,None,333.3667909409571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/low 4 second.wav,num_1,images/2278.jpg,,,,,,0,23,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.39413308766916,None,334.39413308766916,None,num_1,1,4.712446238449047,334.39413308766916,None,340.3570566223234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 4 second.wav,num_1,images/7038.jpg,,,,,,0,24,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.40090267123605,None,341.40090267123605,None,num_1,1,4.596028631161971,341.40090267123605,None,347.3473775901243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 4 second.wav,num_2,images/7045.jpg,,,,,,0,25,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.40251829710564,None,348.40251829710564,None,num_2,1,4.851751828809256,348.40251829710564,None,354.3377460321467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 4 second.wav,num_2,images/2190.jpg,,,,,,0,26,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.37882926166753,None,355.37882926166753,None,num_2,1,4.882397340001262,355.37882926166753,None,361.3280369529723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 4 second.wav,num_1,images/5520.jpg,,,,,,0,27,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.36918177879284,None,362.36918177879284,None,num_1,1,5.1163890626605735,362.36918177879284,None,368.33510490300523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/high 1 second.wav,num_2,images/9561.jpg,,,,,,0,28,28,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.3603918365973,None,369.3603918365973,None,num_2,1,1.9784632294126823,369.3603918365973,None,375.34213048680294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 4 second.wav,num_1,images/9700.jpg,,,,,,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.36794474481394,None,376.36794474481394,None,num_1,1,4.713891197498242,376.36794474481394,None,382.3491134038957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/high 1 second.wav,num_2,images/2360.jpg,,,,,,0,30,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.39225665405297,None,383.39225665405297,None,num_2,1,1.7766704465761904,383.39225665405297,None,389.35605695945037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/low 4 second.wav,num_1,images/2362.jpg,,,,,,0,31,31,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.4032559503528,None,390.4032559503528,None,num_1,1,4.776275629318889,390.4032559503528,None,396.3464545470388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/low 1 second.wav,num_1,images/8510.jpg,,,,,,0,32,32,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.38684158813885,None,397.38684158813885,None,num_1,1,1.9465764776653032,397.38684158813885,None,403.3365204160184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Pleasant,sounds/high 4 second.wav,num_2,images/2311.jpg,,,,,,0,33,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.3763693157882,None,404.3763693157882,None,num_2,1,4.900342295144128,404.3763693157882,None,410.3270865671391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 1 second.wav,num_1,images/7056.jpg,,,,,,0,34,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.37121836278834,None,411.37121836278834,None,num_1,1,1.709343287295269,411.37121836278834,None,417.3174946711688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/low 4 second.wav,num_1,images/2750.jpg,,,,,,0,35,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3412362888139,None,418.3412362888139,None,num_1,1,4.649250237821889,418.3412362888139,None,424.3245632221415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Unpleasant,sounds/high 4 second.wav,num_2,images/9008.jpg,,,,,,0,36,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3529482993713,None,425.3529482993713,None,num_2,1,4.712165599698665,425.3529482993713,None,431.33153562279267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 4 second.wav,num_2,images/7025.jpg,,,,,,0,37,37,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.3729094065661,None,432.3729094065661,None,num_2,1,5.065312509577325,432.3729094065661,None,438.3218803277043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/high 4 second.wav,num_2,images/5530.jpg,,,,,,0,38,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.361063987438,None,439.361063987438,None,num_2,1,4.867567955742061,439.361063987438,None,445.3122944411291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,Neutral,sounds/low 1 second.wav,num_1,images/2383.jpg,,,,,,0,39,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.3537277179141,None,446.3537277179141,None,num_1,1,1.9121147001221743,446.3537277179141,None,452.30248169988954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.3352743679468,None,space,2.036070793077897,456.3564373541594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.4084483681788,None,space,7.474292108282043,463.41351579058687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.9043965335404,None,space,1.8855186198102274,473.9072287614456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,001,2019_May_13_0917,MAER M R1 P1 v1,3.1.0,59.88017207724132,
