ReactivityImage2,ImageCategory,SoundFile,CorrectAns,n,blank_1second.started_mean,blank_1second.started_raw,blank_1second.started_std,blank_1second.stopped_raw,reac_2_image.started_mean,reac_2_image.started_raw,reac_2_image.started_std,reac_2_image.stopped_raw,reac_2_keys.corr_mean,reac_2_keys.corr_raw,reac_2_keys.corr_std,reac_2_keys.keys_raw,reac_2_keys.rt_mean,reac_2_keys.rt_raw,reac_2_keys.rt_std,reac_2_keys.started_mean,reac_2_keys.started_raw,reac_2_keys.started_std,reac_2_keys.stopped_raw,reac_2_sound.started_mean,reac_2_sound.started_raw,reac_2_sound.started_std,reac_2_sound.stopped_raw,order
images/7010.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,308.1410217285156,308.1410217285156,0.0,,302.18743896484375,302.18743896484375,0.0,,1.0,1.0,0.0,'num_1',1.6004565954208374,1.6004565954208374,0.0,302.18743896484375,302.18743896484375,0.0,,302.18743896484375,302.18743896484375,0.0,,37.0
images/2357.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,91.32396697998047,91.32396697998047,0.0,,85.36875915527344,85.36875915527344,0.0,,1.0,1.0,0.0,'num_2',1.6850427389144897,1.6850427389144897,0.0,85.36875915527344,85.36875915527344,0.0,,85.36875915527344,85.36875915527344,0.0,,6.0
images/7090.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,196.24549865722656,196.24549865722656,0.0,,190.27520751953125,190.27520751953125,0.0,,1.0,1.0,0.0,'num_1',4.402894973754883,4.402894973754883,0.0,190.27520751953125,190.27520751953125,0.0,,190.27520751953125,190.27520751953125,0.0,,21.0
images/7040.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,189.2552032470703,189.2552032470703,0.0,,183.28622436523438,183.28622436523438,0.0,,1.0,1.0,0.0,'num_2',4.501502513885498,4.501502513885498,0.0,183.28622436523438,183.28622436523438,0.0,,183.28622436523438,183.28622436523438,0.0,,20.0
images/2840.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,98.31427001953125,98.31427001953125,0.0,,92.34428405761719,92.34428405761719,0.0,,1.0,1.0,0.0,'num_1',1.4162797927856445,1.4162797927856445,0.0,92.34428405761719,92.34428405761719,0.0,,92.34428405761719,92.34428405761719,0.0,,7.0
images/2890.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,70.35299682617188,70.35299682617188,0.0,,64.39739990234375,64.39739990234375,0.0,,1.0,1.0,0.0,'num_2',2.7203783988952637,2.7203783988952637,0.0,64.39739990234375,64.39739990234375,0.0,,64.39739990234375,64.39739990234375,0.0,,3.0
images/7950.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,294.16046142578125,294.16046142578125,0.0,,288.2052307128906,288.2052307128906,0.0,,1.0,1.0,0.0,'num_1',4.5208659172058105,4.5208659172058105,0.0,288.2052307128906,288.2052307128906,0.0,,288.2052307128906,288.2052307128906,0.0,,35.0
images/7052.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,182.2650146484375,182.2650146484375,0.0,,176.30870056152344,176.30870056152344,0.0,,1.0,1.0,0.0,'num_2',4.756081581115723,4.756081581115723,0.0,176.30870056152344,176.30870056152344,0.0,,176.30870056152344,176.30870056152344,0.0,,19.0
images/7130.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,175.2744140625,175.2744140625,0.0,,169.2868194580078,169.2868194580078,0.0,,1.0,1.0,0.0,'num_1',1.5673338174819946,1.5673338174819946,0.0,169.2868194580078,169.2868194580078,0.0,,169.2868194580078,169.2868194580078,0.0,,18.0
images/5510.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,140.2896728515625,140.2896728515625,0.0,,134.302001953125,134.302001953125,0.0,,1.0,1.0,0.0,'num_2',1.5672502517700195,1.5672502517700195,0.0,134.302001953125,134.302001953125,0.0,,134.302001953125,134.302001953125,0.0,,13.0
images/7030.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,119.28534698486328,119.28534698486328,0.0,,113.33132934570312,113.33132934570312,0.0,,1.0,1.0,0.0,'num_1',4.469897270202637,4.469897270202637,0.0,113.33132934570312,113.33132934570312,0.0,,113.33132934570312,113.33132934570312,0.0,,10.0
images/7004.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,301.1504821777344,301.1504821777344,0.0,,295.19171142578125,295.19171142578125,0.0,,1.0,1.0,0.0,'num_2',4.524657726287842,4.524657726287842,0.0,295.19171142578125,295.19171142578125,0.0,,295.19171142578125,295.19171142578125,0.0,,36.0
images/2441.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,105.30464935302734,105.30464935302734,0.0,,99.33424377441406,99.33424377441406,0.0,,1.0,1.0,0.0,'num_1',1.532984972000122,1.532984972000122,0.0,99.33424377441406,99.33424377441406,0.0,,99.33424377441406,99.33424377441406,0.0,,8.0
images/7006.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,63.362831115722656,63.362831115722656,0.0,,57.40749740600586,57.40749740600586,0.0,,1.0,1.0,0.0,'num_2',1.7683414220809937,1.7683414220809937,0.0,57.40749740600586,57.40749740600586,0.0,,57.40749740600586,57.40749740600586,0.0,,2.0
images/7217.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,238.20419311523438,238.20419311523438,0.0,,232.24551391601562,232.24551391601562,0.0,,1.0,1.0,0.0,'num_1',4.5247392654418945,4.5247392654418945,0.0,232.24551391601562,232.24551391601562,0.0,,232.24551391601562,232.24551391601562,0.0,,27.0
images/2850.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,147.28004455566406,147.28004455566406,0.0,,141.32781982421875,141.32781982421875,0.0,,1.0,1.0,0.0,'num_2',4.617959976196289,4.617959976196289,0.0,141.32781982421875,141.32781982421875,0.0,,141.32781982421875,141.32781982421875,0.0,,14.0
images/9210.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,210.2261505126953,210.2261505126953,0.0,,204.2560577392578,204.2560577392578,0.0,,1.0,1.0,0.0,'num_1',1.5497238636016846,1.5497238636016846,0.0,204.2560577392578,204.2560577392578,0.0,,204.2560577392578,204.2560577392578,0.0,,23.0
images/7009.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,161.2606201171875,161.2606201171875,0.0,,155.30157470703125,155.30157470703125,0.0,,1.0,1.0,0.0,'num_2',1.6216076612472534,1.6216076612472534,0.0,155.30157470703125,155.30157470703125,0.0,,155.30157470703125,155.30157470703125,0.0,,16.0
images/7161.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,322.12139892578125,322.12139892578125,0.0,,316.1664123535156,316.1664123535156,0.0,,1.0,1.0,0.0,'num_1',4.820760726928711,4.820760726928711,0.0,316.1664123535156,316.1664123535156,0.0,,316.1664123535156,316.1664123535156,0.0,,39.0
images/7036.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,259.1751708984375,259.1751708984375,0.0,,253.2075653076172,253.2075653076172,0.0,,1.0,1.0,0.0,'num_2',4.550215721130371,4.550215721130371,0.0,253.2075653076172,253.2075653076172,0.0,,253.2075653076172,253.2075653076172,0.0,,30.0
images/2387.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,56.372127532958984,56.372127532958984,0.0,,50.420265197753906,50.420265197753906,0.0,,1.0,1.0,0.0,'num_1',1.5150396823883057,1.5150396823883057,0.0,50.420265197753906,50.420265197753906,0.0,,50.420265197753906,50.420265197753906,0.0,,1.0
images/2057.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,224.20692443847656,224.20692443847656,0.0,,218.25062561035156,218.25062561035156,0.0,,1.0,1.0,0.0,'num_2',1.5692858695983887,1.5692858695983887,0.0,218.25062561035156,218.25062561035156,0.0,,218.25062561035156,218.25062561035156,0.0,,25.0
images/7481.jpg,Pleasant,sounds/low 4 second.wav,num_1,1.0,273.172607421875,273.172607421875,0.0,,267.2019958496094,267.2019958496094,0.0,,1.0,1.0,0.0,'num_1',4.469669342041016,4.469669342041016,0.0,267.2019958496094,267.2019958496094,0.0,,267.2019958496094,267.2019958496094,0.0,,32.0
images/8162.jpg,Pleasant,sounds/high 4 second.wav,num_2,1.0,203.23585510253906,203.23585510253906,0.0,,197.26492309570312,197.26492309570312,0.0,,1.0,1.0,0.0,'num_2',4.569831371307373,4.569831371307373,0.0,197.26492309570312,197.26492309570312,0.0,,197.26492309570312,197.26492309570312,0.0,,22.0
images/1590.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,126.29236602783203,126.29236602783203,0.0,,120.30487060546875,120.30487060546875,0.0,,1.0,1.0,0.0,'num_1',1.550246000289917,1.550246000289917,0.0,120.30487060546875,120.30487060546875,0.0,,120.30487060546875,120.30487060546875,0.0,,11.0
images/1910.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,266.1822509765625,266.1822509765625,0.0,,260.2121887207031,260.2121887207031,0.0,,1.0,1.0,0.0,'num_2',1.5996078252792358,1.5996078252792358,0.0,260.2121887207031,260.2121887207031,0.0,,260.2121887207031,260.2121887207031,0.0,,31.0
images/1419.jpg,Pleasant,sounds/low 4 second.wav,num_1,1.0,287.16998291015625,287.16998291015625,0.0,,281.2170715332031,281.2170715332031,0.0,,1.0,1.0,0.0,'num_1',4.5524210929870605,4.5524210929870605,0.0,281.2170715332031,281.2170715332031,0.0,,281.2170715332031,281.2170715332031,0.0,,34.0
images/2339.jpg,Pleasant,sounds/high 4 second.wav,num_2,1.0,280.1794738769531,280.1794738769531,0.0,,274.21405029296875,274.21405029296875,0.0,,1.0,1.0,0.0,'num_2',4.564303398132324,4.564303398132324,0.0,274.21405029296875,274.21405029296875,0.0,,274.21405029296875,274.21405029296875,0.0,,33.0
images/2540.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,252.18482971191406,252.18482971191406,0.0,,246.22946166992188,246.22946166992188,0.0,,1.0,1.0,0.0,'num_1',1.468216061592102,1.468216061592102,0.0,246.22946166992188,246.22946166992188,0.0,,246.22946166992188,246.22946166992188,0.0,,29.0
images/5594.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,231.21385192871094,231.21385192871094,0.0,,225.22540283203125,225.22540283203125,0.0,,1.0,1.0,0.0,'num_2',2.3020901679992676,2.3020901679992676,0.0,225.22540283203125,225.22540283203125,0.0,,225.22540283203125,225.22540283203125,0.0,,26.0
