ReactivityImage2,ImageCategory,SoundFile,CorrectAns,n,blank_1second.started_mean,blank_1second.started_raw,blank_1second.started_std,blank_1second.stopped_raw,reac_2_image.started_mean,reac_2_image.started_raw,reac_2_image.started_std,reac_2_image.stopped_raw,reac_2_keys.corr_mean,reac_2_keys.corr_raw,reac_2_keys.corr_std,reac_2_keys.keys_raw,reac_2_keys.rt_mean,reac_2_keys.rt_raw,reac_2_keys.rt_std,reac_2_keys.started_mean,reac_2_keys.started_raw,reac_2_keys.started_std,reac_2_keys.stopped_raw,reac_2_sound.started_mean,reac_2_sound.started_raw,reac_2_sound.started_std,reac_2_sound.stopped_raw,order
images/7010.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,56.62223815917969,56.62223815917969,0.0,,50.67024230957031,50.67024230957031,0.0,,1.0,1.0,0.0,'num_1',1.865142583847046,1.865142583847046,0.0,50.67024230957031,50.67024230957031,0.0,,50.67024230957031,50.67024230957031,0.0,,1.0
images/2357.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,112.57785034179688,112.57785034179688,0.0,,106.61502075195312,106.61502075195312,0.0,,1.0,1.0,0.0,'num_2',2.2266123294830322,2.2266123294830322,0.0,106.61502075195312,106.61502075195312,0.0,,106.61502075195312,106.61502075195312,0.0,,9.0
images/7090.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,154.5364990234375,154.5364990234375,0.0,,148.58538818359375,148.58538818359375,0.0,,1.0,1.0,0.0,'num_1',4.450002670288086,4.450002670288086,0.0,148.58538818359375,148.58538818359375,0.0,,148.58538818359375,148.58538818359375,0.0,,15.0
images/7040.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,308.35650634765625,308.35650634765625,0.0,,302.4099426269531,302.4099426269531,0.0,,1.0,1.0,0.0,'num_2',4.712514400482178,4.712514400482178,0.0,302.4099426269531,302.4099426269531,0.0,,302.4099426269531,302.4099426269531,0.0,,37.0
images/2840.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,245.44361877441406,245.44361877441406,0.0,,239.4962921142578,239.4962921142578,0.0,,1.0,1.0,0.0,'num_1',1.577120304107666,1.577120304107666,0.0,239.4962921142578,239.4962921142578,0.0,,239.4962921142578,239.4962921142578,0.0,,28.0
images/2890.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,301.3665466308594,301.3665466308594,0.0,,295.4173583984375,295.4173583984375,0.0,,1.0,1.0,0.0,'num_2',2.0622644424438477,2.0622644424438477,0.0,295.4173583984375,295.4173583984375,0.0,,295.4173583984375,295.4173583984375,0.0,,36.0
images/7950.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,259.4243469238281,259.4243469238281,0.0,,253.47059631347656,253.47059631347656,0.0,,1.0,1.0,0.0,'num_1',4.503082275390625,4.503082275390625,0.0,253.47059631347656,253.47059631347656,0.0,,253.47059631347656,253.47059631347656,0.0,,30.0
images/7052.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,217.46600341796875,217.46600341796875,0.0,,211.51564025878906,211.51564025878906,0.0,,1.0,1.0,0.0,'num_2',4.632114887237549,4.632114887237549,0.0,211.51564025878906,211.51564025878906,0.0,,211.51564025878906,211.51564025878906,0.0,,24.0
images/7130.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,49.6312141418457,49.6312141418457,0.0,,43.68263244628906,43.68263244628906,0.0,,1.0,1.0,0.0,'num_1',1.5621483325958252,1.5621483325958252,0.0,43.68263244628906,43.68263244628906,0.0,,43.68263244628906,43.68263244628906,0.0,,0.0
images/5510.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,315.3469543457031,315.3469543457031,0.0,,309.3983154296875,309.3983154296875,0.0,,1.0,1.0,0.0,'num_2',1.5947864055633545,1.5947864055633545,0.0,309.3983154296875,309.3983154296875,0.0,,309.3983154296875,309.3983154296875,0.0,,38.0
images/7030.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,231.4631805419922,231.4631805419922,0.0,,225.51539611816406,225.51539611816406,0.0,,1.0,1.0,0.0,'num_1',4.74747371673584,4.74747371673584,0.0,225.51539611816406,225.51539611816406,0.0,,225.51539611816406,225.51539611816406,0.0,,26.0
images/7004.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,210.4754638671875,210.4754638671875,0.0,,204.52647399902344,204.52647399902344,0.0,,1.0,1.0,0.0,'num_2',4.5150580406188965,4.5150580406188965,0.0,204.52647399902344,204.52647399902344,0.0,,204.52647399902344,204.52647399902344,0.0,,23.0
images/2441.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,98.58068084716797,98.58068084716797,0.0,,92.629638671875,92.629638671875,0.0,,1.0,1.0,0.0,'num_1',1.764447569847107,1.764447569847107,0.0,92.629638671875,92.629638671875,0.0,,92.629638671875,92.629638671875,0.0,,7.0
images/7006.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,133.56561279296875,133.56561279296875,0.0,,127.61565399169922,127.61565399169922,0.0,,1.0,1.0,0.0,'num_2',1.5461074113845825,1.5461074113845825,0.0,127.61565399169922,127.61565399169922,0.0,,127.61565399169922,127.61565399169922,0.0,,12.0
images/7217.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,63.61231994628906,63.61231994628906,0.0,,57.65981674194336,57.65981674194336,0.0,,1.0,1.0,0.0,'num_1',4.8353962898254395,4.8353962898254395,0.0,57.65981674194336,57.65981674194336,0.0,,57.65981674194336,57.65981674194336,0.0,,2.0
images/2850.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,273.4049987792969,273.4049987792969,0.0,,267.45697021484375,267.45697021484375,0.0,,1.0,1.0,0.0,'num_2',4.614101886749268,4.614101886749268,0.0,267.45697021484375,267.45697021484375,0.0,,267.45697021484375,267.45697021484375,0.0,,32.0
images/9210.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,280.3955383300781,280.3955383300781,0.0,,274.448486328125,274.448486328125,0.0,,1.0,1.0,0.0,'num_1',1.6432322263717651,1.6432322263717651,0.0,274.448486328125,274.448486328125,0.0,,274.448486328125,274.448486328125,0.0,,33.0
images/7009.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,91.59034729003906,91.59034729003906,0.0,,85.6439208984375,85.6439208984375,0.0,,1.0,1.0,0.0,'num_2',1.7091008424758911,1.7091008424758911,0.0,85.6439208984375,85.6439208984375,0.0,,85.6439208984375,85.6439208984375,0.0,,6.0
images/7161.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,70.61935424804688,70.61935424804688,0.0,,64.64051055908203,64.64051055908203,0.0,,1.0,1.0,0.0,'num_1',4.728115558624268,4.728115558624268,0.0,64.64051055908203,64.64051055908203,0.0,,64.64051055908203,64.64051055908203,0.0,,3.0
images/7036.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,140.5557403564453,140.5557403564453,0.0,,134.6105194091797,134.6105194091797,0.0,,1.0,1.0,0.0,'num_2',4.778223514556885,4.778223514556885,0.0,134.6105194091797,134.6105194091797,0.0,,134.6105194091797,134.6105194091797,0.0,,13.0
images/2387.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,119.58491516113281,119.58491516113281,0.0,,113.61662292480469,113.61662292480469,0.0,,1.0,1.0,0.0,'num_1',1.5146675109863281,1.5146675109863281,0.0,113.61662292480469,113.61662292480469,0.0,,113.61662292480469,113.61662292480469,0.0,,10.0
images/2057.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,189.4879150390625,189.4879150390625,0.0,,183.54209899902344,183.54209899902344,0.0,,1.0,1.0,0.0,'num_2',1.626135230064392,1.626135230064392,0.0,183.54209899902344,183.54209899902344,0.0,,183.54209899902344,183.54209899902344,0.0,,20.0
images/7481.jpg,Pleasant,sounds/low 4 second.wav,num_1,1.0,126.5752182006836,126.5752182006836,0.0,,120.62789154052734,120.62789154052734,0.0,,1.0,1.0,0.0,'num_1',4.580058574676514,4.580058574676514,0.0,120.62789154052734,120.62789154052734,0.0,,120.62789154052734,120.62789154052734,0.0,,11.0
images/8162.jpg,Pleasant,sounds/high 4 second.wav,num_2,1.0,168.5170135498047,168.5170135498047,0.0,,162.56704711914062,162.56704711914062,0.0,,1.0,1.0,0.0,'num_2',4.515981674194336,4.515981674194336,0.0,162.56704711914062,162.56704711914062,0.0,,162.56704711914062,162.56704711914062,0.0,,17.0
images/1590.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,224.4730682373047,224.4730682373047,0.0,,218.5096435546875,218.5096435546875,0.0,,1.0,1.0,0.0,'num_1',1.576333999633789,1.576333999633789,0.0,218.5096435546875,218.5096435546875,0.0,,218.5096435546875,218.5096435546875,0.0,,25.0
images/1910.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,175.50741577148438,175.50741577148438,0.0,,169.55799865722656,169.55799865722656,0.0,,1.0,1.0,0.0,'num_2',1.6624313592910767,1.6624313592910767,0.0,169.55799865722656,169.55799865722656,0.0,,169.55799865722656,169.55799865722656,0.0,,18.0
images/1419.jpg,Pleasant,sounds/low 4 second.wav,num_1,1.0,147.5460205078125,147.5460205078125,0.0,,141.59689331054688,141.59689331054688,0.0,,1.0,1.0,0.0,'num_1',4.665163040161133,4.665163040161133,0.0,141.59689331054688,141.59689331054688,0.0,,141.59689331054688,141.59689331054688,0.0,,14.0
images/2339.jpg,Pleasant,sounds/high 4 second.wav,num_2,1.0,287.38568115234375,287.38568115234375,0.0,,281.4443359375,281.4443359375,0.0,,1.0,1.0,0.0,'num_2',5.174464702606201,5.174464702606201,0.0,281.4443359375,281.4443359375,0.0,,281.4443359375,281.4443359375,0.0,,34.0
images/2540.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,105.57089233398438,105.57089233398438,0.0,,99.62382507324219,99.62382507324219,0.0,,1.0,1.0,0.0,'num_1',1.5266096591949463,1.5266096591949463,0.0,99.62382507324219,99.62382507324219,0.0,,99.62382507324219,99.62382507324219,0.0,,8.0
images/5594.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,77.60971069335938,77.60971069335938,0.0,,71.6488037109375,71.6488037109375,0.0,,1.0,1.0,0.0,'num_2',1.7072190046310425,1.7072190046310425,0.0,71.6488037109375,71.6488037109375,0.0,,71.6488037109375,71.6488037109375,0.0,,4.0
images/2722.jpg,Unpleasant,sounds/low 1 second.wav,num_1,1.0,84.59991455078125,84.59991455078125,0.0,,78.65039825439453,78.65039825439453,0.0,,1.0,1.0,0.0,'num_1',1.4791362285614014,1.4791362285614014,0.0,78.65039825439453,78.65039825439453,0.0,,78.65039825439453,78.65039825439453,0.0,,5.0
images/2456.jpg,Unpleasant,sounds/high 1 second.wav,num_2,1.0,182.49761962890625,182.49761962890625,0.0,,176.55593872070312,176.55593872070312,0.0,,1.0,1.0,0.0,'num_2',1.5881893634796143,1.5881893634796143,0.0,176.55593872070312,176.55593872070312,0.0,,176.55593872070312,176.55593872070312,0.0,,19.0
images/9265.jpg,Unpleasant,sounds/low 4 second.wav,num_1,1.0,294.3760986328125,294.3760986328125,0.0,,288.4281921386719,288.4281921386719,0.0,,1.0,1.0,0.0,'num_1',4.663970470428467,4.663970470428467,0.0,288.4281921386719,288.4281921386719,0.0,,288.4281921386719,288.4281921386719,0.0,,35.0
images/9330.jpg,Unpleasant,sounds/high 4 second.wav,num_2,1.0,266.4147033691406,266.4147033691406,0.0,,260.46600341796875,260.46600341796875,0.0,,1.0,1.0,0.0,'num_2',4.531939506530762,4.531939506530762,0.0,260.46600341796875,260.46600341796875,0.0,,260.46600341796875,260.46600341796875,0.0,,31.0
images/9001.jpg,Unpleasant,sounds/low 1 second.wav,num_1,1.0,196.49473571777344,196.49473571777344,0.0,,190.53213500976562,190.53213500976562,0.0,,1.0,1.0,0.0,'num_1',1.5090749263763428,1.5090749263763428,0.0,190.53213500976562,190.53213500976562,0.0,,190.53213500976562,190.53213500976562,0.0,,21.0
images/9342.jpg,Unpleasant,sounds/high 1 second.wav,num_2,1.0,203.48533630371094,203.48533630371094,0.0,,197.5382080078125,197.5382080078125,0.0,,1.0,1.0,0.0,'num_2',2.4438014030456543,2.4438014030456543,0.0,197.5382080078125,197.5382080078125,0.0,,197.5382080078125,197.5382080078125,0.0,,22.0
images/2590.jpg,Unpleasant,sounds/low 4 second.wav,num_1,1.0,161.52667236328125,161.52667236328125,0.0,,155.5805206298828,155.5805206298828,0.0,,1.0,1.0,0.0,'num_1',4.561507701873779,4.561507701873779,0.0,155.5805206298828,155.5805206298828,0.0,,155.5805206298828,155.5805206298828,0.0,,16.0
images/6220.jpg,Unpleasant,sounds/high 4 second.wav,num_2,1.0,322.3373107910156,322.3373107910156,0.0,,316.395263671875,316.395263671875,0.0,,1.0,1.0,0.0,'num_2',4.52452278137207,4.52452278137207,0.0,316.395263671875,316.395263671875,0.0,,316.395263671875,316.395263671875,0.0,,39.0
images/2900.jpg,Unpleasant,sounds/low 1 second.wav,num_1,1.0,252.43406677246094,252.43406677246094,0.0,,246.46832275390625,246.46832275390625,0.0,,1.0,1.0,0.0,'num_1',1.5616344213485718,1.5616344213485718,0.0,246.46832275390625,246.46832275390625,0.0,,246.46832275390625,246.46832275390625,0.0,,29.0
images/9102.jpg,Unpleasant,sounds/high 1 second.wav,num_2,1.0,238.45358276367188,238.45358276367188,0.0,,232.5021209716797,232.5021209716797,0.0,,1.0,1.0,0.0,'num_2',1.7812813520431519,1.7812813520431519,0.0,232.5021209716797,232.5021209716797,0.0,,232.5021209716797,232.5021209716797,0.0,,27.0

extraInfo
participant,748
session,002
date,2019_May_07_2045
expName,MAER M R1 P2 v1
psychopyVersion,3.1.0
frameRate,59.95116547176165
