ReactivityImage1,ImageCategory,SoundFile,CorrectAns,n,blank2_1second.started_mean,blank2_1second.started_raw,blank2_1second.started_std,blank2_1second.stopped_raw,reac_1_image.started_mean,reac_1_image.started_raw,reac_1_image.started_std,reac_1_image.stopped_raw,reac_1_keys.corr_mean,reac_1_keys.corr_raw,reac_1_keys.corr_std,reac_1_keys.keys_raw,reac_1_keys.rt_mean,reac_1_keys.rt_raw,reac_1_keys.rt_std,reac_1_keys.started_mean,reac_1_keys.started_raw,reac_1_keys.started_std,reac_1_keys.stopped_raw,reac_1_sound.started_mean,reac_1_sound.started_raw,reac_1_sound.started_std,reac_1_sound.stopped_raw,order
images/2383.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,287.5546569824219,287.5546569824219,0.0,,281.6025390625,281.6025390625,0.0,,1.0,1.0,0.0,'num_1',1.5312530994415283,1.5312530994415283,0.0,281.6025390625,281.6025390625,0.0,,281.6025390625,281.6025390625,0.0,,14.0
images/5533.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,462.4962463378906,462.4962463378906,0.0,,456.52447509765625,456.52447509765625,0.0,,1.0,1.0,0.0,'num_2',1.7179926633834839,1.7179926633834839,0.0,456.52447509765625,456.52447509765625,0.0,,456.52447509765625,456.52447509765625,0.0,,39.0
images/5520.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,441.5084533691406,441.5084533691406,0.0,,435.55242919921875,435.55242919921875,0.0,,1.0,1.0,0.0,'num_1',4.505649566650391,4.505649566650391,0.0,435.55242919921875,435.55242919921875,0.0,,435.55242919921875,435.55242919921875,0.0,,36.0
images/7031.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,427.5111083984375,427.5111083984375,0.0,,421.5555419921875,421.5555419921875,0.0,,1.0,1.0,0.0,'num_2',4.604814529418945,4.604814529418945,0.0,421.5555419921875,421.5555419921875,0.0,,421.5555419921875,421.5555419921875,0.0,,34.0
images/2512.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,448.5154113769531,448.5154113769531,0.0,,442.5275573730469,442.5275573730469,0.0,,1.0,1.0,0.0,'num_1',1.634137511253357,1.634137511253357,0.0,442.5275573730469,442.5275573730469,0.0,,442.5275573730469,442.5275573730469,0.0,,37.0
images/2570.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,364.5648498535156,364.5648498535156,0.0,,358.5908203125,358.5908203125,0.0,,1.0,1.0,0.0,'num_2',1.5369899272918701,1.5369899272918701,0.0,358.5908203125,358.5908203125,0.0,,358.5908203125,358.5908203125,0.0,,25.0
images/7038.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,238.60548400878906,238.60548400878906,0.0,,232.65185546875,232.65185546875,0.0,,1.0,1.0,0.0,'num_1',4.836439609527588,4.836439609527588,0.0,232.65185546875,232.65185546875,0.0,,232.65185546875,232.65185546875,0.0,,7.0
images/5530.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,455.5057678222656,455.5057678222656,0.0,,449.5517883300781,449.5517883300781,0.0,,1.0,1.0,0.0,'num_2',4.503152847290039,4.503152847290039,0.0,449.5517883300781,449.5517883300781,0.0,,449.5517883300781,449.5517883300781,0.0,,38.0
images/7170.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,266.56695556640625,266.56695556640625,0.0,,260.61273193359375,260.61273193359375,0.0,,1.0,1.0,0.0,'num_1',1.8173580169677734,1.8173580169677734,0.0,260.61273193359375,260.61273193359375,0.0,,260.61273193359375,260.61273193359375,0.0,,11.0
images/7235.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,343.5437316894531,343.5437316894531,0.0,,337.587646484375,337.587646484375,0.0,,1.0,1.0,0.0,'num_2',1.6190857887268066,1.6190857887268066,0.0,337.587646484375,337.587646484375,0.0,,337.587646484375,337.587646484375,0.0,,22.0
