ReactivityImage1,ImageCategory,SoundFile,CorrectAns,n,blank2_1second.started_mean,blank2_1second.started_raw,blank2_1second.started_std,blank2_1second.stopped_raw,reac_1_image.started_mean,reac_1_image.started_raw,reac_1_image.started_std,reac_1_image.stopped_raw,reac_1_keys.corr_mean,reac_1_keys.corr_raw,reac_1_keys.corr_std,reac_1_keys.keys_raw,reac_1_keys.rt_mean,reac_1_keys.rt_raw,reac_1_keys.rt_std,reac_1_keys.started_mean,reac_1_keys.started_raw,reac_1_keys.started_std,reac_1_keys.stopped_raw,reac_1_sound.started_mean,reac_1_sound.started_raw,reac_1_sound.started_std,reac_1_sound.stopped_raw,order
images/2383.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,452.302490234375,452.302490234375,0.0,,446.3537292480469,446.3537292480469,0.0,,1.0,1.0,0.0,'num_1',1.9121147394180298,1.9121147394180298,0.0,446.3537292480469,446.3537292480469,0.0,,446.3537292480469,446.3537292480469,0.0,,39.0
images/5533.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,263.3795471191406,263.3795471191406,0.0,,257.4120178222656,257.4120178222656,0.0,,1.0,1.0,0.0,'num_2',1.781423568725586,1.781423568725586,0.0,257.4120178222656,257.4120178222656,0.0,,257.4120178222656,257.4120178222656,0.0,,12.0
images/5520.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,368.3351135253906,368.3351135253906,0.0,,362.3691711425781,362.3691711425781,0.0,,1.0,1.0,0.0,'num_1',5.116389274597168,5.116389274597168,0.0,362.3691711425781,362.3691711425781,0.0,,362.3691711425781,362.3691711425781,0.0,,27.0
images/7031.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,319.35296630859375,319.35296630859375,0.0,,313.4014587402344,313.4014587402344,0.0,,1.0,1.0,0.0,'num_2',4.784326553344727,4.784326553344727,0.0,313.4014587402344,313.4014587402344,0.0,,313.4014587402344,313.4014587402344,0.0,,20.0
images/2512.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,235.3688201904297,235.3688201904297,0.0,,229.39926147460938,229.39926147460938,0.0,,1.0,1.0,0.0,'num_1',1.6159825325012207,1.6159825325012207,0.0,229.39926147460938,229.39926147460938,0.0,,229.39926147460938,229.39926147460938,0.0,,8.0
images/2570.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,305.35565185546875,305.35565185546875,0.0,,299.3956298828125,299.3956298828125,0.0,,1.0,1.0,0.0,'num_2',1.7232064008712769,1.7232064008712769,0.0,299.3956298828125,299.3956298828125,0.0,,299.3956298828125,299.3956298828125,0.0,,18.0
images/7038.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,347.3473815917969,347.3473815917969,0.0,,341.4009094238281,341.4009094238281,0.0,,1.0,1.0,0.0,'num_1',4.596028804779053,4.596028804779053,0.0,341.4009094238281,341.4009094238281,0.0,,341.4009094238281,341.4009094238281,0.0,,24.0
images/5530.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,445.3122863769531,445.3122863769531,0.0,,439.3610534667969,439.3610534667969,0.0,,1.0,1.0,0.0,'num_2',4.867568016052246,4.867568016052246,0.0,439.3610534667969,439.3610534667969,0.0,,439.3610534667969,439.3610534667969,0.0,,38.0
images/7170.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,312.3622131347656,312.3622131347656,0.0,,306.39166259765625,306.39166259765625,0.0,,1.0,1.0,0.0,'num_1',1.6338608264923096,1.6338608264923096,0.0,306.39166259765625,306.39166259765625,0.0,,306.39166259765625,306.39166259765625,0.0,,19.0
images/7235.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,179.37950134277344,179.37950134277344,0.0,,173.4226837158203,173.4226837158203,0.0,,1.0,1.0,0.0,'num_2',1.8867733478546143,1.8867733478546143,0.0,173.4226837158203,173.4226837158203,0.0,,173.4226837158203,173.4226837158203,0.0,,0.0
images/7175.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,277.3609619140625,277.3609619140625,0.0,,271.396240234375,271.396240234375,0.0,,1.0,1.0,0.0,'num_1',4.730625152587891,4.730625152587891,0.0,271.396240234375,271.396240234375,0.0,,271.396240234375,271.396240234375,0.0,,14.0
images/2190.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,361.3280334472656,361.3280334472656,0.0,,355.3788146972656,355.3788146972656,0.0,,1.0,1.0,0.0,'num_2',4.882397174835205,4.882397174835205,0.0,355.3788146972656,355.3788146972656,0.0,,355.3788146972656,355.3788146972656,0.0,,26.0
images/7056.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,417.3175048828125,417.3175048828125,0.0,,411.3712158203125,411.3712158203125,0.0,,1.0,1.0,0.0,'num_1',1.7093433141708374,1.7093433141708374,0.0,411.3712158203125,411.3712158203125,0.0,,411.3712158203125,411.3712158203125,0.0,,34.0
images/5510.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,207.37425231933594,207.37425231933594,0.0,,201.4072723388672,201.4072723388672,0.0,,1.0,1.0,0.0,'num_2',1.8476723432540894,1.8476723432540894,0.0,201.4072723388672,201.4072723388672,0.0,,201.4072723388672,201.4072723388672,0.0,,4.0
images/9700.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,382.34912109375,382.34912109375,0.0,,376.3679504394531,376.3679504394531,0.0,,1.0,1.0,0.0,'num_1',4.71389102935791,4.71389102935791,0.0,376.3679504394531,376.3679504394531,0.0,,376.3679504394531,376.3679504394531,0.0,,29.0
images/7045.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,354.3377380371094,354.3377380371094,0.0,,348.40252685546875,348.40252685546875,0.0,,1.0,1.0,0.0,'num_2',4.851751804351807,4.851751804351807,0.0,348.40252685546875,348.40252685546875,0.0,,348.40252685546875,348.40252685546875,0.0,,25.0
images/7080.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,200.3672637939453,200.3672637939453,0.0,,194.40081787109375,194.40081787109375,0.0,,1.0,1.0,0.0,'num_1',1.7462373971939087,1.7462373971939087,0.0,194.40081787109375,194.40081787109375,0.0,,194.40081787109375,194.40081787109375,0.0,,3.0
images/2210.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,270.37060546875,270.37060546875,0.0,,264.4185485839844,264.4185485839844,0.0,,1.0,1.0,0.0,'num_2',1.7985659837722778,1.7985659837722778,0.0,264.4185485839844,264.4185485839844,0.0,,264.4185485839844,264.4185485839844,0.0,,13.0
images/2499.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,242.35919189453125,242.35919189453125,0.0,,236.40927124023438,236.40927124023438,0.0,,1.0,1.0,0.0,'num_1',4.79958963394165,4.79958963394165,0.0,236.40927124023438,236.40927124023438,0.0,,236.40927124023438,236.40927124023438,0.0,,9.0
images/7025.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,438.3218688964844,438.3218688964844,0.0,,432.3728942871094,432.3728942871094,0.0,,1.0,1.0,0.0,'num_2',5.065312385559082,5.065312385559082,0.0,432.3728942871094,432.3728942871094,0.0,,432.3728942871094,432.3728942871094,0.0,,37.0
images/1605.jpg,Pleasant,sounds/low 1 second.wav,num_1,1.0,228.36181640625,228.36181640625,0.0,,222.40550231933594,222.40550231933594,0.0,,1.0,1.0,0.0,'num_1',1.8695820569992065,1.8695820569992065,0.0,222.40550231933594,222.40550231933594,0.0,,222.40550231933594,222.40550231933594,0.0,,7.0
images/2360.jpg,Pleasant,sounds/high 1 second.wav,num_2,1.0,389.3560485839844,389.3560485839844,0.0,,383.3922424316406,383.3922424316406,0.0,,1.0,1.0,0.0,'num_2',1.7766704559326172,1.7766704559326172,0.0,383.3922424316406,383.3922424316406,0.0,,383.3922424316406,383.3922424316406,0.0,,30.0
images/2306.jpg,Pleasant,sounds/low 4 second.wav,num_1,1.0,256.3727722167969,256.3727722167969,0.0,,250.41036987304688,250.41036987304688,0.0,,1.0,1.0,0.0,'num_1',4.678813934326172,4.678813934326172,0.0,250.41036987304688,250.41036987304688,0.0,,250.41036987304688,250.41036987304688,0.0,,11.0
