ReactivityImage2,ImageCategory,SoundFile,CorrectAns,n,blank_1second.started_mean,blank_1second.started_raw,blank_1second.started_std,blank_1second.stopped_raw,reac_2_image.started_mean,reac_2_image.started_raw,reac_2_image.started_std,reac_2_image.stopped_raw,reac_2_keys.corr_mean,reac_2_keys.corr_raw,reac_2_keys.corr_std,reac_2_keys.keys_raw,reac_2_keys.rt_mean,reac_2_keys.rt_raw,reac_2_keys.rt_std,reac_2_keys.started_mean,reac_2_keys.started_raw,reac_2_keys.started_std,reac_2_keys.stopped_raw,reac_2_sound.started_mean,reac_2_sound.started_raw,reac_2_sound.started_std,reac_2_sound.stopped_raw,order
images/7010.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,364.2559509277344,364.2559509277344,0.0,,358.3065185546875,358.3065185546875,0.0,,1.0,1.0,0.0,'num_1',2.4132144451141357,2.4132144451141357,0.0,358.3065185546875,358.3065185546875,0.0,,358.3065185546875,358.3065185546875,0.0,,38.0
images/2357.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,161.3700714111328,161.3700714111328,0.0,,155.4053497314453,155.4053497314453,0.0,,1.0,1.0,0.0,'num_2',2.3786652088165283,2.3786652088165283,0.0,155.4053497314453,155.4053497314453,0.0,,155.4053497314453,155.4053497314453,0.0,,9.0
images/7090.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,196.35511779785156,196.35511779785156,0.0,,190.38861083984375,190.38861083984375,0.0,,1.0,1.0,0.0,'num_1',5.600546836853027,5.600546836853027,0.0,190.38861083984375,190.38861083984375,0.0,,190.38861083984375,190.38861083984375,0.0,,14.0
images/7040.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,301.2931213378906,301.2931213378906,0.0,,295.34527587890625,295.34527587890625,0.0,,1.0,1.0,0.0,'num_2',5.231491565704346,5.231491565704346,0.0,295.34527587890625,295.34527587890625,0.0,,295.34527587890625,295.34527587890625,0.0,,29.0
images/2840.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,357.2657165527344,357.2657165527344,0.0,,351.3011169433594,351.3011169433594,0.0,,1.0,1.0,0.0,'num_1',2.4450371265411377,2.4450371265411377,0.0,351.3011169433594,351.3011169433594,0.0,,351.3011169433594,351.3011169433594,0.0,,37.0
images/2890.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,245.32049560546875,245.32049560546875,0.0,,239.3516082763672,239.3516082763672,0.0,,1.0,1.0,0.0,'num_2',2.4669740200042725,2.4669740200042725,0.0,239.3516082763672,239.3516082763672,0.0,,239.3516082763672,239.3516082763672,0.0,,21.0
images/7950.jpg,Neutral,sounds/low 4 second.wav,num_1,1.0,203.34547424316406,203.34547424316406,0.0,,197.37864685058594,197.37864685058594,0.0,,1.0,1.0,0.0,'num_1',5.283339977264404,5.283339977264404,0.0,197.37864685058594,197.37864685058594,0.0,,197.37864685058594,197.37864685058594,0.0,,15.0
images/7052.jpg,Neutral,sounds/high 4 second.wav,num_2,1.0,189.34805297851562,189.34805297851562,0.0,,183.3986053466797,183.3986053466797,0.0,,1.0,1.0,0.0,'num_2',5.583054542541504,5.583054542541504,0.0,183.3986053466797,183.3986053466797,0.0,,183.3986053466797,183.3986053466797,0.0,,13.0
images/7130.jpg,Neutral,sounds/low 1 second.wav,num_1,1.0,119.36148071289062,119.36148071289062,0.0,,113.41407775878906,113.41407775878906,0.0,,1.0,1.0,0.0,'num_1',2.695136547088623,2.695136547088623,0.0,113.41407775878906,113.41407775878906,0.0,,113.41407775878906,113.41407775878906,0.0,,3.0
images/5510.jpg,Neutral,sounds/high 1 second.wav,num_2,1.0,182.35765075683594,182.35765075683594,0.0,,176.40476989746094,176.40476989746094,0.0,,1.0,1.0,0.0,'num_2',2.4668803215026855,2.4668803215026855,0.0,176.40476989746094,176.40476989746094,0.0,,176.40476989746094,176.40476989746094,0.0,,12.0
