PictureRatings_1,ImageCategory,port,n,blank_10seconds.started_mean,blank_10seconds.started_raw,blank_10seconds.started_std,blank_10seconds.stopped_raw,prt_1_image.started_mean,prt_1_image.started_raw,prt_1_image.started_std,prt_1_image.stopped_raw,prt_1_vas.response_mean,prt_1_vas.response_raw,prt_1_vas.response_std,prt_1_vas.rt_mean,prt_1_vas.rt_raw,prt_1_vas.rt_std,prt_1_vas.started_mean,prt_1_vas.started_raw,prt_1_vas.started_std,prt_1_vas.stopped_raw,prt_1_vas_guide.started_mean,prt_1_vas_guide.started_raw,prt_1_vas_guide.started_std,prt_1_vas_guide.stopped_raw,prt_1_vas_instructions.started_mean,prt_1_vas_instructions.started_raw,prt_1_vas_instructions.started_std,prt_1_vas_instructions.stopped_raw,prt_image_intens.started_mean,prt_image_intens.started_raw,prt_image_intens.started_std,prt_image_intens.stopped_raw,prt_image_intens_resp.keys_raw,prt_image_intens_resp.rt_mean,prt_image_intens_resp.rt_raw,prt_image_intens_resp.rt_std,prt_image_intens_resp.started_mean,prt_image_intens_resp.started_raw,prt_image_intens_resp.started_std,prt_image_intens_resp.stopped_raw,prt_image_intens_text.started_mean,prt_image_intens_text.started_raw,prt_image_intens_text.started_std,prt_image_intens_text.stopped_raw,order
images/2512.jpg,Neutral,1,1.0,398.38580322265625,398.38580322265625,0.0,,384.0279235839844,384.0279235839844,0.0,,-5.0,-5.0,0.0,6.560999870300293,6.560999870300293,0.0,391.8038330078125,391.8038330078125,0.0,,391.8038330078125,391.8038330078125,0.0,,391.8038330078125,391.8038330078125,0.0,,389.9778137207031,389.9778137207031,0.0,,'5',1.8024872541427612,1.8024872541427612,0.0,389.9778137207031,389.9778137207031,0.0,,389.9778137207031,389.9778137207031,0.0,,9.0
images/7010.jpg,Neutral,1,1.0,207.0613250732422,207.0613250732422,0.0,,181.22824096679688,181.22824096679688,0.0,,6.0,6.0,0.0,14.767999649047852,14.767999649047852,0.0,192.27259826660156,192.27259826660156,0.0,,192.27259826660156,192.27259826660156,0.0,,192.27259826660156,192.27259826660156,0.0,,187.1917266845703,187.1917266845703,0.0,,'1',5.05609655380249,5.05609655380249,0.0,187.1917266845703,187.1917266845703,0.0,,187.1917266845703,187.1917266845703,0.0,,2.0
images/7175.jpg,Neutral,1,1.0,291.3121337890625,291.3121337890625,0.0,,273.3509216308594,273.3509216308594,0.0,,6.0,6.0,0.0,8.16100025177002,8.16100025177002,0.0,283.130615234375,283.130615234375,0.0,,283.130615234375,283.130615234375,0.0,,283.130615234375,283.130615234375,0.0,,279.3173828125,279.3173828125,0.0,,'5',3.7876193523406982,3.7876193523406982,0.0,279.3173828125,279.3173828125,0.0,,279.3173828125,279.3173828125,0.0,,5.0
images/2840.jpg,Neutral,1,1.0,373.994873046875,373.994873046875,0.0,,356.1351623535156,356.1351623535156,0.0,,3.0,3.0,0.0,4.8420000076293945,4.8420000076293945,0.0,369.1324462890625,369.1324462890625,0.0,,369.1324462890625,369.1324462890625,0.0,,369.1324462890625,369.1324462890625,0.0,,362.0830993652344,362.0830993652344,0.0,,'4',7.024637222290039,7.024637222290039,0.0,362.0830993652344,362.0830993652344,0.0,,362.0830993652344,362.0830993652344,0.0,,8.0
images/5594.jpg,Pleasant,2,1.0,238.05897521972656,238.05897521972656,0.0,,217.0869598388672,217.0869598388672,0.0,,31.0,31.0,0.0,8.812000274658203,8.812000274658203,0.0,229.226806640625,229.226806640625,0.0,,229.226806640625,229.226806640625,0.0,,229.226806640625,229.226806640625,0.0,,223.0442352294922,223.0442352294922,0.0,,'4',6.157176971435547,6.157176971435547,0.0,223.0442352294922,223.0442352294922,0.0,,223.0442352294922,223.0442352294922,0.0,,3.0
images/8380.jpg,Pleasant,2,1.0,142.4801483154297,142.4801483154297,0.0,,109.63232421875,109.63232421875,0.0,,26.0,26.0,0.0,20.384000778198242,20.384000778198242,0.0,122.08769989013672,122.08769989013672,0.0,,122.08769989013672,122.08769989013672,0.0,,122.08769989013672,122.08769989013672,0.0,,115.58686065673828,115.58686065673828,0.0,,'5',6.474198818206787,6.474198818206787,0.0,115.58686065673828,115.58686065673828,0.0,,115.58686065673828,115.58686065673828,0.0,,0.0
images/2057.jpg,Pleasant,2,1.0,321.52587890625,321.52587890625,0.0,,301.3420104980469,301.3420104980469,0.0,,43.0,43.0,0.0,5.409999847412109,5.409999847412109,0.0,316.0945739746094,316.0945739746094,0.0,,316.0945739746094,316.0945739746094,0.0,,316.0945739746094,316.0945739746094,0.0,,307.3116455078125,307.3116455078125,0.0,,'7',8.75961685180664,8.75961685180664,0.0,307.3116455078125,307.3116455078125,0.0,,307.3116455078125,307.3116455078125,0.0,,6.0
images/1441.jpg,Pleasant,2,1.0,346.1002502441406,346.1002502441406,0.0,,331.5653991699219,331.5653991699219,0.0,,39.0,39.0,0.0,5.992000102996826,5.992000102996826,0.0,340.0868835449219,340.0868835449219,0.0,,340.0868835449219,340.0868835449219,0.0,,340.0868835449219,340.0868835449219,0.0,,337.5086364746094,337.5086364746094,0.0,,'6',2.5529026985168457,2.5529026985168457,0.0,337.5086364746094,337.5086364746094,0.0,,337.5086364746094,337.5086364746094,0.0,,7.0
images/3064.jpg,Unpleasant,3,1.0,426.3470764160156,426.3470764160156,0.0,,408.4139709472656,408.4139709472656,0.0,,-45.0,-45.0,0.0,8.895999908447266,8.895999908447266,0.0,417.43048095703125,417.43048095703125,0.0,,417.43048095703125,417.43048095703125,0.0,,417.43048095703125,417.43048095703125,0.0,,414.3687744140625,414.3687744140625,0.0,,'8',3.036752462387085,3.036752462387085,0.0,414.3687744140625,414.3687744140625,0.0,,414.3687744140625,414.3687744140625,0.0,,10.0
images/6311.jpg,Unpleasant,3,1.0,171.20896911621094,171.20896911621094,0.0,,152.5146484375,152.5146484375,0.0,,-15.0,-15.0,0.0,7.9120001792907715,7.9120001792907715,0.0,163.27708435058594,163.27708435058594,0.0,,163.27708435058594,163.27708435058594,0.0,,163.27708435058594,163.27708435058594,0.0,,158.4796905517578,158.4796905517578,0.0,,'6',4.7721333503723145,4.7721333503723145,0.0,158.4796905517578,158.4796905517578,0.0,,158.4796905517578,158.4796905517578,0.0,,1.0
images/2205.jpg,Unpleasant,3,1.0,448.0686340332031,448.0686340332031,0.0,,436.3625183105469,436.3625183105469,0.0,,-30.0,-30.0,0.0,3.7239999771118164,3.7239999771118164,0.0,444.3246765136719,444.3246765136719,0.0,,444.3246765136719,444.3246765136719,0.0,,444.3246765136719,444.3246765136719,0.0,,442.3302307128906,442.3302307128906,0.0,,'7',1.9690393209457397,1.9690393209457397,0.0,442.3302307128906,442.3302307128906,0.0,,442.3302307128906,442.3302307128906,0.0,,11.0
images/2750.jpg,Unpleasant,3,1.0,263.3177490234375,263.3177490234375,0.0,,248.07467651367188,248.07467651367188,0.0,,-27.0,-27.0,0.0,6.443999767303467,6.443999767303467,0.0,256.8537902832031,256.8537902832031,0.0,,256.8537902832031,256.8537902832031,0.0,,256.8537902832031,256.8537902832031,0.0,,254.04183959960938,254.04183959960938,0.0,,'7',2.786982774734497,2.786982774734497,0.0,254.04183959960938,254.04183959960938,0.0,,254.04183959960938,254.04183959960938,0.0,,4.0

extraInfo
participant,852
session,001
date,2019_May_19_1416
expName,MAER M R1 P1 v1
psychopyVersion,3.1.0
frameRate,59.9394324797677
