PictureRatings_1,ImageCategory,port,n,blank_10seconds.started_mean,blank_10seconds.started_raw,blank_10seconds.started_std,blank_10seconds.stopped_raw,prt_1_image.started_mean,prt_1_image.started_raw,prt_1_image.started_std,prt_1_image.stopped_raw,prt_1_vas.response_mean,prt_1_vas.response_raw,prt_1_vas.response_std,prt_1_vas.rt_mean,prt_1_vas.rt_raw,prt_1_vas.rt_std,prt_1_vas.started_mean,prt_1_vas.started_raw,prt_1_vas.started_std,prt_1_vas.stopped_raw,prt_1_vas_guide.started_mean,prt_1_vas_guide.started_raw,prt_1_vas_guide.started_std,prt_1_vas_guide.stopped_raw,prt_1_vas_instructions.started_mean,prt_1_vas_instructions.started_raw,prt_1_vas_instructions.started_std,prt_1_vas_instructions.stopped_raw,prt_image_intens.started_mean,prt_image_intens.started_raw,prt_image_intens.started_std,prt_image_intens.stopped_raw,prt_image_intens_resp.keys_raw,prt_image_intens_resp.rt_mean,prt_image_intens_resp.rt_raw,prt_image_intens_resp.rt_std,prt_image_intens_resp.started_mean,prt_image_intens_resp.started_raw,prt_image_intens_resp.started_std,prt_image_intens_resp.stopped_raw,prt_image_intens_text.started_mean,prt_image_intens_text.started_raw,prt_image_intens_text.started_std,prt_image_intens_text.stopped_raw,order
images/2512.jpg,Neutral,1,1.0,414.5815124511719,414.5815124511719,0.0,,400.7618408203125,400.7618408203125,0.0,,10.0,10.0,0.0,6.308000087738037,6.308000087738037,0.0,408.25115966796875,408.25115966796875,0.0,,408.25115966796875,408.25115966796875,0.0,,408.25115966796875,408.25115966796875,0.0,,406.7073059082031,406.7073059082031,0.0,,'num_2',1.519186019897461,1.519186019897461,0.0,406.7073059082031,406.7073059082031,0.0,,406.7073059082031,406.7073059082031,0.0,,11.0
images/7010.jpg,Neutral,1,1.0,317.95172119140625,317.95172119140625,0.0,,307.62542724609375,307.62542724609375,0.0,,0.0,0.0,0.0,2.6389999389648438,2.6389999389648438,0.0,315.2911376953125,315.2911376953125,0.0,,315.2911376953125,315.2911376953125,0.0,,315.2911376953125,315.2911376953125,0.0,,313.56439208984375,313.56439208984375,0.0,,'num_1',1.7024556398391724,1.7024556398391724,0.0,313.56439208984375,313.56439208984375,0.0,,313.56439208984375,313.56439208984375,0.0,,7.0
images/7175.jpg,Neutral,1,1.0,297.5814208984375,297.5814208984375,0.0,,276.2403869628906,276.2403869628906,0.0,,0.0,0.0,0.0,6.776000022888184,6.776000022888184,0.0,290.782470703125,290.782470703125,0.0,,290.782470703125,290.782470703125,0.0,,290.782470703125,290.782470703125,0.0,,282.1829528808594,282.1829528808594,0.0,,'num_1',8.576035499572754,8.576035499572754,0.0,282.1829528808594,282.1829528808594,0.0,,282.1829528808594,282.1829528808594,0.0,,6.0
images/2840.jpg,Neutral,1,1.0,236.27035522460938,236.27035522460938,0.0,,222.082275390625,222.082275390625,0.0,,15.0,15.0,0.0,5.7179999351501465,5.7179999351501465,0.0,230.53128051757812,230.53128051757812,0.0,,230.53128051757812,230.53128051757812,0.0,,230.53128051757812,230.53128051757812,0.0,,228.02894592285156,228.02894592285156,0.0,,'num_6',2.4861035346984863,2.4861035346984863,0.0,228.02894592285156,228.02894592285156,0.0,,228.02894592285156,228.02894592285156,0.0,,4.0
images/5594.jpg,Pleasant,2,1.0,390.72412109375,390.72412109375,0.0,,377.01312255859375,377.01312255859375,0.0,,20.0,20.0,0.0,5.223999977111816,5.223999977111816,0.0,385.4773254394531,385.4773254394531,0.0,,385.4773254394531,385.4773254394531,0.0,,385.4773254394531,385.4773254394531,0.0,,382.9836730957031,382.9836730957031,0.0,,'num_7',2.4699552059173584,2.4699552059173584,0.0,382.9836730957031,382.9836730957031,0.0,,382.9836730957031,382.9836730957031,0.0,,10.0
images/8380.jpg,Pleasant,2,1.0,343.16033935546875,343.16033935546875,0.0,,327.9940185546875,327.9940185546875,0.0,,5.0,5.0,0.0,4.60699987411499,4.60699987411499,0.0,338.5321960449219,338.5321960449219,0.0,,338.5321960449219,338.5321960449219,0.0,,338.5321960449219,338.5321960449219,0.0,,333.95135498046875,333.95135498046875,0.0,,'num_5',4.555385112762451,4.555385112762451,0.0,333.95135498046875,333.95135498046875,0.0,,333.95135498046875,333.95135498046875,0.0,,8.0
images/2057.jpg,Pleasant,2,1.0,126.04331970214844,126.04331970214844,0.0,,95.61466979980469,95.61466979980469,0.0,,19.0,19.0,0.0,14.166000366210938,14.166000366210938,0.0,111.86229705810547,111.86229705810547,0.0,,111.86229705810547,111.86229705810547,0.0,,111.86229705810547,111.86229705810547,0.0,,101.56920623779297,101.56920623779297,0.0,,'num_7',10.2767972946167,10.2767972946167,0.0,101.56920623779297,101.56920623779297,0.0,,101.56920623779297,101.56920623779297,0.0,,0.0
images/1441.jpg,Pleasant,2,1.0,367.0006103515625,367.0006103515625,0.0,,353.2046813964844,353.2046813964844,0.0,,10.0,10.0,0.0,5.039999961853027,5.039999961853027,0.0,361.9376525878906,361.9376525878906,0.0,,361.9376525878906,361.9376525878906,0.0,,361.9376525878906,361.9376525878906,0.0,,359.1433410644531,359.1433410644531,0.0,,'num_6',2.7702598571777344,2.7702598571777344,0.0,359.1433410644531,359.1433410644531,0.0,,359.1433410644531,359.1433410644531,0.0,,9.0
images/3064.jpg,Unpleasant,3,1.0,160.81126403808594,160.81126403808594,0.0,,136.08206176757812,136.08206176757812,0.0,,10.0,10.0,0.0,5.835999965667725,5.835999965667725,0.0,154.95553588867188,154.95553588867188,0.0,,154.95553588867188,154.95553588867188,0.0,,154.95553588867188,154.95553588867188,0.0,,142.02630615234375,142.02630615234375,0.0,,'num_8',12.91280460357666,12.91280460357666,0.0,142.02630615234375,142.02630615234375,0.0,,142.02630615234375,142.02630615234375,0.0,,1.0
images/6311.jpg,Unpleasant,3,1.0,188.32199096679688,188.32199096679688,0.0,,170.83070373535156,170.83070373535156,0.0,,10.0,10.0,0.0,8.675999641418457,8.675999641418457,0.0,179.62362670898438,179.62362670898438,0.0,,179.62362670898438,179.62362670898438,0.0,,179.62362670898438,179.62362670898438,0.0,,176.79454040527344,176.79454040527344,0.0,,'num_5',2.8034744262695312,2.8034744262695312,0.0,176.79454040527344,176.79454040527344,0.0,,176.79454040527344,176.79454040527344,0.0,,2.0
