PictureRatings_2,ImageCategory,port,n,blank_10seconds.started_mean,blank_10seconds.started_raw,blank_10seconds.started_std,blank_10seconds.stopped_raw,prt_2_image.started_mean,prt_2_image.started_raw,prt_2_image.started_std,prt_2_image.stopped_raw,prt_2_vas.response_mean,prt_2_vas.response_raw,prt_2_vas.response_std,prt_2_vas.rt_mean,prt_2_vas.rt_raw,prt_2_vas.rt_std,prt_2_vas.started_mean,prt_2_vas.started_raw,prt_2_vas.started_std,prt_2_vas.stopped_raw,prt_2_vas_guide.started_mean,prt_2_vas_guide.started_raw,prt_2_vas_guide.started_std,prt_2_vas_guide.stopped_raw,prt_2_vas_instructions.started_mean,prt_2_vas_instructions.started_raw,prt_2_vas_instructions.started_std,prt_2_vas_instructions.stopped_raw,prt_image_intens.started_mean,prt_image_intens.started_raw,prt_image_intens.started_std,prt_image_intens.stopped_raw,prt_image_intens_resp.keys_raw,prt_image_intens_resp.rt_mean,prt_image_intens_resp.rt_raw,prt_image_intens_resp.rt_std,prt_image_intens_resp.started_mean,prt_image_intens_resp.started_raw,prt_image_intens_resp.started_std,prt_image_intens_resp.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
images/2393.jpg,Neutral,1,1.0,254.1945037841797,254.1945037841797,0.0,,244.67381286621094,244.67381286621094,0.0,,0.0,0.0,0.0,1.7419999837875366,1.7419999837875366,0.0,0.0124490512534976,0.0124490512534976,0.0,,252.43399047851562,252.43399047851562,0.0,,252.43399047851562,252.43399047851562,0.0,,250.62469482421875,250.62469482421875,0.0,,'num_4',1.7854266166687012,1.7854266166687012,0.0,250.62469482421875,250.62469482421875,0.0,,250.62469482421875,250.62469482421875,0.0,,9.0
images/7009.jpg,Neutral,1,1.0,297.5043029785156,297.5043029785156,0.0,,284.0643310546875,284.0643310546875,0.0,,10.0,10.0,0.0,5.050000190734863,5.050000190734863,0.0,0.00257502356544137,0.00257502356544137,0.0,,292.43402099609375,292.43402099609375,0.0,,292.43402099609375,292.43402099609375,0.0,,290.0140380859375,290.0140380859375,0.0,,'num_6',2.403075695037842,2.403075695037842,0.0,290.0140380859375,290.0140380859375,0.0,,290.0140380859375,290.0140380859375,0.0,,11.0
images/7006.jpg,Neutral,1,1.0,274.0315246582031,274.0315246582031,0.0,,264.2109069824219,264.2109069824219,0.0,,0.0,0.0,0.0,1.850000023841858,1.850000023841858,0.0,0.002577727660536766,0.002577727660536766,0.0,,272.1639404296875,272.1639404296875,0.0,,272.1639404296875,272.1639404296875,0.0,,270.177734375,270.177734375,0.0,,'num_3',1.969252109527588,1.969252109527588,0.0,270.177734375,270.177734375,0.0,,270.177734375,270.177734375,0.0,,10.0
images/7036.jpg,Neutral,1,1.0,68.6590347290039,68.6590347290039,0.0,,54.52267837524414,54.52267837524414,0.0,,11.0,11.0,0.0,3.822999954223633,3.822999954223633,0.0,0.0129027608782053,0.0129027608782053,0.0,,64.81464385986328,64.81464385986328,0.0,,64.81464385986328,64.81464385986328,0.0,,60.48475646972656,60.48475646972656,0.0,,'num_6',4.3052287101745605,4.3052287101745605,0.0,60.48475646972656,60.48475646972656,0.0,,60.48475646972656,60.48475646972656,0.0,,1.0
images/2311.jpg,Pleasant,2,1.0,210.81784057617188,210.81784057617188,0.0,,198.1284637451172,198.1284637451172,0.0,,30.0,30.0,0.0,4.867000102996826,4.867000102996826,0.0,0.005191211123019457,0.005191211123019457,0.0,,205.92990112304688,205.92990112304688,0.0,,205.92990112304688,205.92990112304688,0.0,,204.0782012939453,204.0782012939453,0.0,,'num_7',1.8354755640029907,1.8354755640029907,0.0,204.0782012939453,204.0782012939453,0.0,,204.0782012939453,204.0782012939453,0.0,,7.0
images/2347.jpg,Pleasant,2,1.0,234.64195251464844,234.64195251464844,0.0,,220.8489990234375,220.8489990234375,0.0,,35.0,35.0,0.0,5.559999942779541,5.559999942779541,0.0,0.012400375679135323,0.012400375679135323,0.0,,229.06137084960938,229.06137084960938,0.0,,229.06137084960938,229.06137084960938,0.0,,226.80091857910156,226.80091857910156,0.0,,'num_8',2.236438274383545,2.236438274383545,0.0,226.80091857910156,226.80091857910156,0.0,,226.80091857910156,226.80091857910156,0.0,,8.0
images/2540.jpg,Pleasant,2,1.0,139.01295471191406,139.01295471191406,0.0,,126.17585754394531,126.17585754394531,0.0,,20.0,20.0,0.0,3.440999984741211,3.440999984741211,0.0,0.012377539649605751,0.012377539649605751,0.0,,135.55099487304688,135.55099487304688,0.0,,135.55099487304688,135.55099487304688,0.0,,132.12298583984375,132.12298583984375,0.0,,'num_6',3.404073715209961,3.404073715209961,0.0,132.12298583984375,132.12298583984375,0.0,,132.12298583984375,132.12298583984375,0.0,,4.0
images/2360.jpg,Pleasant,2,1.0,90.21421813964844,90.21421813964844,0.0,,78.67572021484375,78.67572021484375,0.0,,15.0,15.0,0.0,4.074999809265137,4.074999809265137,0.0,0.01278197206556797,0.01278197206556797,0.0,,86.11882781982422,86.11882781982422,0.0,,86.11882781982422,86.11882781982422,0.0,,84.64222717285156,84.64222717285156,0.0,,'num_5',1.4523156881332397,1.4523156881332397,0.0,84.64222717285156,84.64222717285156,0.0,,84.64222717285156,84.64222717285156,0.0,,2.0
images/3350.jpg,Unpleasant,3,1.0,116.1397705078125,116.1397705078125,0.0,,100.247314453125,100.247314453125,0.0,,-40.0,-40.0,0.0,8.041999816894531,8.041999816894531,0.0,0.013011230155825615,0.013011230155825615,0.0,,108.07515716552734,108.07515716552734,0.0,,108.07515716552734,108.07515716552734,0.0,,106.19686126708984,106.19686126708984,0.0,,'num_8',1.8530166149139404,1.8530166149139404,0.0,106.19686126708984,106.19686126708984,0.0,,106.19686126708984,106.19686126708984,0.0,,3.0
images/2900.jpg,Unpleasant,3,1.0,188.0950927734375,188.0950927734375,0.0,,174.63975524902344,174.63975524902344,0.0,,-12.0,-12.0,0.0,4.9730000495910645,4.9730000495910645,0.0,0.012884131632745266,0.012884131632745266,0.0,,183.09942626953125,183.09942626953125,0.0,,183.09942626953125,183.09942626953125,0.0,,180.58795166015625,180.58795166015625,0.0,,'num_6',2.4866039752960205,2.4866039752960205,0.0,180.58795166015625,180.58795166015625,0.0,,180.58795166015625,180.58795166015625,0.0,,6.0
