PictureRatings_2,ImageCategory,port,n,blank_10seconds.started_mean,blank_10seconds.started_raw,blank_10seconds.started_std,blank_10seconds.stopped_raw,prt_2_image.started_mean,prt_2_image.started_raw,prt_2_image.started_std,prt_2_image.stopped_raw,prt_2_vas.response_mean,prt_2_vas.response_raw,prt_2_vas.response_std,prt_2_vas.rt_mean,prt_2_vas.rt_raw,prt_2_vas.rt_std,prt_2_vas.started_mean,prt_2_vas.started_raw,prt_2_vas.started_std,prt_2_vas.stopped_raw,prt_2_vas_guide.started_mean,prt_2_vas_guide.started_raw,prt_2_vas_guide.started_std,prt_2_vas_guide.stopped_raw,prt_2_vas_instructions.started_mean,prt_2_vas_instructions.started_raw,prt_2_vas_instructions.started_std,prt_2_vas_instructions.stopped_raw,prt_image_intens.started_mean,prt_image_intens.started_raw,prt_image_intens.started_std,prt_image_intens.stopped_raw,prt_image_intens_resp.keys_raw,prt_image_intens_resp.rt_mean,prt_image_intens_resp.rt_raw,prt_image_intens_resp.rt_std,prt_image_intens_resp.started_mean,prt_image_intens_resp.started_raw,prt_image_intens_resp.started_std,prt_image_intens_resp.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
images/2393.jpg,Neutral,1,1.0,62.517967224121094,62.517967224121094,0.0,,48.941036224365234,48.941036224365234,0.0,,0.0,0.0,0.0,4.7170000076293945,4.7170000076293945,0.0,0.0025735150557011366,0.0025735150557011366,0.0,,57.79248046875,57.79248046875,0.0,,57.79248046875,57.79248046875,0.0,,54.893489837646484,54.893489837646484,0.0,,'num_1',2.870720386505127,2.870720386505127,0.0,54.893489837646484,54.893489837646484,0.0,,54.893489837646484,54.893489837646484,0.0,,0.0
images/7009.jpg,Neutral,1,1.0,150.9558563232422,150.9558563232422,0.0,,140.19232177734375,140.19232177734375,0.0,,0.0,0.0,0.0,3.005000114440918,3.005000114440918,0.0,0.012433397583663464,0.012433397583663464,0.0,,147.92811584472656,147.92811584472656,0.0,,147.92811584472656,147.92811584472656,0.0,,146.13502502441406,146.13502502441406,0.0,,'num_1',1.7691222429275513,1.7691222429275513,0.0,146.13502502441406,146.13502502441406,0.0,,146.13502502441406,146.13502502441406,0.0,,4.0
images/7006.jpg,Neutral,1,1.0,109.16463470458984,109.16463470458984,0.0,,96.13097381591797,96.13097381591797,0.0,,0.0,0.0,0.0,4.960000038146973,4.960000038146973,0.0,0.01257702149450779,0.01257702149450779,0.0,,104.18505859375,104.18505859375,0.0,,104.18505859375,104.18505859375,0.0,,102.09103393554688,102.09103393554688,0.0,,'num_1',2.069584846496582,2.069584846496582,0.0,102.09103393554688,102.09103393554688,0.0,,102.09103393554688,102.09103393554688,0.0,,2.0
images/7036.jpg,Neutral,1,1.0,282.2366027832031,282.2366027832031,0.0,,271.41162109375,271.41162109375,0.0,,0.0,0.0,0.0,2.986999988555908,2.986999988555908,0.0,0.013434559106826782,0.013434559106826782,0.0,,279.2268371582031,279.2268371582031,0.0,,279.2268371582031,279.2268371582031,0.0,,277.36572265625,277.36572265625,0.0,,'num_1',1.8359413146972656,1.8359413146972656,0.0,277.36572265625,277.36572265625,0.0,,277.36572265625,277.36572265625,0.0,,10.0
images/2311.jpg,Pleasant,2,1.0,261.3829040527344,261.3829040527344,0.0,,249.01690673828125,249.01690673828125,0.0,,13.0,13.0,0.0,3.6089999675750732,3.6089999675750732,0.0,0.011477906256914139,0.011477906256914139,0.0,,257.7528991699219,257.7528991699219,0.0,,257.7528991699219,257.7528991699219,0.0,,254.9600830078125,254.9600830078125,0.0,,'num_5',2.7702391147613525,2.7702391147613525,0.0,254.9600830078125,254.9600830078125,0.0,,254.9600830078125,254.9600830078125,0.0,,9.0
images/2347.jpg,Pleasant,2,1.0,238.97711181640625,238.97711181640625,0.0,,227.53982543945312,227.53982543945312,0.0,,17.0,17.0,0.0,3.2060000896453857,3.2060000896453857,0.0,0.013118165545165539,0.013118165545165539,0.0,,235.74990844726562,235.74990844726562,0.0,,235.74990844726562,235.74990844726562,0.0,,233.4720458984375,233.4720458984375,0.0,,'num_6',2.2529900074005127,2.2529900074005127,0.0,233.4720458984375,233.4720458984375,0.0,,233.4720458984375,233.4720458984375,0.0,,8.0
images/2540.jpg,Pleasant,2,1.0,172.96131896972656,172.96131896972656,0.0,,160.97813415527344,160.97813415527344,0.0,,7.0,7.0,0.0,4.241000175476074,4.241000175476074,0.0,0.012908438220620155,0.012908438220620155,0.0,,168.6993865966797,168.6993865966797,0.0,,168.6993865966797,168.6993865966797,0.0,,166.93858337402344,166.93858337402344,0.0,,'num_3',1.736202597618103,1.736202597618103,0.0,166.93858337402344,166.93858337402344,0.0,,166.93858337402344,166.93858337402344,0.0,,5.0
images/2360.jpg,Pleasant,2,1.0,195.21701049804688,195.21701049804688,0.0,,182.98573303222656,182.98573303222656,0.0,,14.0,14.0,0.0,4.24399995803833,4.24399995803833,0.0,0.011081287637352943,0.011081287637352943,0.0,,190.95054626464844,190.95054626464844,0.0,,190.95054626464844,190.95054626464844,0.0,,188.94432067871094,188.94432067871094,0.0,,'num_5',1.9860643148422241,1.9860643148422241,0.0,188.94432067871094,188.94432067871094,0.0,,188.94432067871094,188.94432067871094,0.0,,6.0
images/3350.jpg,Unpleasant,3,1.0,217.48898315429688,217.48898315429688,0.0,,205.24447631835938,205.24447631835938,0.0,,-26.0,-26.0,0.0,3.7239999771118164,3.7239999771118164,0.0,0.012501603923738003,0.012501603923738003,0.0,,213.74386596679688,213.74386596679688,0.0,,213.74386596679688,213.74386596679688,0.0,,211.19984436035156,211.19984436035156,0.0,,'num_7',2.5198917388916016,2.5198917388916016,0.0,211.19984436035156,211.19984436035156,0.0,,211.19984436035156,211.19984436035156,0.0,,7.0
images/2900.jpg,Unpleasant,3,1.0,303.39141845703125,303.39141845703125,0.0,,292.2613220214844,292.2613220214844,0.0,,-3.0,-3.0,0.0,3.3580000400543213,3.3580000400543213,0.0,0.01285916194319725,0.01285916194319725,0.0,,300.0138854980469,300.0138854980469,0.0,,300.0138854980469,300.0138854980469,0.0,,298.219970703125,298.219970703125,0.0,,'num_2',1.7688511610031128,1.7688511610031128,0.0,298.219970703125,298.219970703125,0.0,,298.219970703125,298.219970703125,0.0,,11.0
images/3500.jpg,Unpleasant,3,1.0,130.1519012451172,130.1519012451172,0.0,,119.205078125,119.205078125,0.0,,-29.0,-29.0,0.0,2.671999931335449,2.671999931335449,0.0,0.013073996640741825,0.013073996640741825,0.0,,127.45921325683594,127.45921325683594,0.0,,127.45921325683594,127.45921325683594,0.0,,125.1473617553711,125.1473617553711,0.0,,'num_7',2.2863352298736572,2.2863352298736572,0.0,125.1473617553711,125.1473617553711,0.0,,125.1473617553711,125.1473617553711,0.0,,3.0
images/2799.jpg,Unpleasant,3,1.0,86.09144592285156,86.09144592285156,0.0,,72.54620361328125,72.54620361328125,0.0,,-7.0,-7.0,0.0,3.9230000972747803,3.9230000972747803,0.0,0.013100437819957733,0.013100437819957733,0.0,,82.14673614501953,82.14673614501953,0.0,,82.14673614501953,82.14673614501953,0.0,,78.517578125,78.517578125,0.0,,'num_4',3.604341506958008,3.604341506958008,0.0,78.517578125,78.517578125,0.0,,78.517578125,78.517578125,0.0,,1.0

extraInfo
participant,701
session,001
date,2019_Jun_06_1012
expName,MAER M R2 P2
psychopyVersion,3.1.0
frameRate,59.930725874714774
