PictureRatings_1,ImageCategory,port,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,rat_info_2.started,rat_info_2.stopped,rat_info_2_resp.keys,rat_info_2_resp.rt,rat_info_2_resp.started,rat_info_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_1_image.started,prt_1_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,prt_image_intens_text.started,prt_image_intens_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,10.279109408449585,None,space,14.86633434741816,10.279109408449585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
,,,,,,,,,,,,,25.161354516432766,None,space,52.28745464788881,30.166245859156334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/2057.jpg,Pleasant,2,0,0,0,6,,,,,,,,,,,,,110.5629599248823,None,92.52111263849656,None,98.48457705164401,None,5,5.706515830985154,98.48457705164401,None,98.48457705164401,None,0,6.336,104.20966970892187,None,104.20966970892187,None,104.20966970892187,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/2205.jpg,Unpleasant,3,0,1,1,10,,,,,,,,,,,,,130.88318647887354,None,120.59117400939067,None,126.56268860093769,None,5,1.9358001877917559,126.56268860093769,None,126.56268860093769,None,0,2.35,128.51467267605767,None,128.51467267605767,None,128.51467267605767,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/6311.jpg,Unpleasant,3,0,2,2,9,,,,,,,,,,,,,157.09264435680598,None,140.91298884506978,None,146.88259846009532,None,6,4.171848413145199,146.88259846009532,None,146.88259846009532,None,6,6.003,151.07028041314697,None,151.07028041314697,None,151.07028041314697,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/5594.jpg,Pleasant,2,0,3,3,4,,,,,,,,,,,,,176.79573964319206,None,167.10993487323867,None,173.07559391549148,None,5,1.5354675680755463,173.07559391549148,None,173.07559391549148,None,0,2.143,174.6304291455417,None,174.6304291455417,None,174.6304291455417,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/2512.jpg,Neutral,1,0,4,4,0,,,,,,,,,,,,,197.29958369952874,None,186.81019432863832,None,192.77887278873095,None,5,1.3520835305171204,192.77887278873095,None,192.77887278873095,None,0,3.133,194.14762095774495,None,194.14762095774495,None,194.14762095774495,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/7010.jpg,Neutral,1,0,5,5,1,,,,,,,,,,,,,216.16855046009368,None,207.32799429108127,None,213.2991017464774,None,5,1.7192818779330992,213.2991017464774,None,213.2991017464774,None,0,1.114,215.0349133521122,None,215.0349133521122,None,215.0349133521122,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/8380.jpg,Pleasant,2,0,6,6,5,,,,,,,,,,,,,234.72034824413277,None,226.19903338967197,None,232.16810246009481,None,5,1.468677708922769,232.16810246009481,None,232.16810246009481,None,0,1.048,233.6528057089199,None,233.6528057089199,None,233.6528057089199,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
images/7175.jpg,Neutral,1,0,7,7,2,,,,,,,,,,,,,253.83953096713594,None,244.75164965258227,None,250.70292251643332,None,5,1.6694964882626664,250.70292251643332,None,250.70292251643332,None,0,1.432,252.38779492957838,None,252.38779492957838,None,252.38779492957838,None,,,,,,,,,,,,,,,,,749,001,2019_May_26_1717,MAER M R1 P1 v1,3.1.0,60.01163042331331,
