PictureRatings_1,ImageCategory,port,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,rat_info_2.started,rat_info_2.stopped,rat_info_2_resp.keys,rat_info_2_resp.rt,rat_info_2_resp.started,rat_info_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_1_image.started,prt_1_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,prt_image_intens_text.started,prt_image_intens_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.417464488302357,None,space,23.719295699498616,8.417464488302357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
,,,,,,,,,,,,,32.152332920231856,None,space,56.323640488204546,37.15738501411397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/7010.jpg,Neutral,1,0,0,0,1,,,,,,,,,,,,,131.88501964323223,None,103.56030046951491,None,109.512768300483,None,1,7.725204131449573,109.512768300483,None,109.512768300483,None,0,14.611,117.26680969016161,None,117.26680969016161,None,117.26680969016161,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/7175.jpg,Neutral,1,0,1,1,2,,,,,,,,,,,,,154.14036191557534,None,141.913408901426,None,147.86785201879684,None,2,2.302957370877266,147.86785201879684,None,147.86785201879684,None,-4,3.93,150.20186381228268,None,150.20186381228268,None,150.20186381228268,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/6311.jpg,Unpleasant,3,0,2,2,9,,,,,,,,,,,,,182.9525615775492,None,164.1686042441288,None,170.12330756813753,None,3,6.307107755797915,170.12330756813753,None,170.12330756813753,None,-14,6.475,176.4561252958374,None,176.4561252958374,None,176.4561252958374,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/2750.jpg,Unpleasant,3,0,3,3,11,,,,,,,,,,,,,203.25635996251367,None,192.97978711745236,None,198.93543872307055,None,3,1.7695792675949633,198.93543872307055,None,198.93543872307055,None,-14,2.506,200.72879804705735,None,200.72879804705735,None,200.72879804705735,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/2840.jpg,Neutral,1,0,4,4,3,,,,,,,,,,,,,226.4124685821589,None,213.26862392493058,None,219.2394107794389,None,2,2.3690146855078638,219.2394107794389,None,219.2394107794389,None,6,4.758,221.6341011831537,None,221.6341011831537,None,221.6341011831537,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/1441.jpg,Pleasant,2,0,5,5,7,,,,,,,,,,,,,252.75563598133158,None,236.44568277942017,None,242.39565461035818,None,5,7.2412932206643745,242.39565461035818,None,242.39565461035818,None,21,3.074,249.65973453526385,None,249.65973453526385,None,249.65973453526385,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/2057.jpg,Pleasant,2,0,6,6,6,,,,,,,,,,,,,273.52679571835324,None,262.783431511838,None,268.7386786855059,None,4,1.8524688825709745,268.7386786855059,None,268.7386786855059,None,16,2.897,270.60764003766235,None,270.60764003766235,None,270.60764003766235,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/8380.jpg,Pleasant,2,0,7,7,5,,,,,,,,,,,,,293.3297015586868,None,283.5565926760901,None,289.5258435305441,None,3,1.4856893896358088,289.5258435305441,None,289.5258435305441,None,19,2.275,291.0326192677021,None,291.0326192677021,None,291.0326192677021,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/3064.jpg,Unpleasant,3,0,8,8,8,,,,,,,,,,,,,318.38791541790124,None,303.3526679436909,None,309.32927369023673,None,6,4.104709408478811,309.32927369023673,None,309.32927369023673,None,-32,4.907,313.4595410329057,None,313.4595410329057,None,313.4595410329057,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/2512.jpg,Neutral,1,0,9,9,0,,,,,,,,,,,,,337.6070393990958,None,328.4193108732579,None,334.3875112864189,None,2,1.1519116619601846,334.3875112864189,None,334.3875112864189,None,-6,2.021,335.5641578967916,None,335.5641578967916,None,335.5641578967916,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/5594.jpg,Pleasant,2,0,10,10,4,,,,,,,,,,,,,358.19426764326636,None,347.6375523756724,None,353.60663466667756,None,4,1.903068244107999,353.60663466667756,None,353.60663466667756,None,13,2.638,355.53467372769956,None,355.53467372769956,None,355.53467372769956,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
images/2205.jpg,Unpleasant,3,0,11,11,10,,,,,,,,,,,,,379.9326001878362,None,368.223137051682,None,374.1773127511842,None,3,2.786748394370079,374.1773127511842,None,374.1773127511842,None,-13,2.923,376.9874809390167,None,376.9874809390167,None,376.9874809390167,None,,,,,,,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.961622835719,None,space,7.5417452768888324,392.9793835869059,None,,,,,,,,,,,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8237211643718,None,400.8237211643718,1300.5359212770127,1300.9030156619847,None,space,14.515405521029606,1305.9080154742114,None,811,001,2019_May_22_1715,MAER M R1 P1 v1,3.1.0,59.91903671135148,
