PictureRatings_1,ImageCategory,port,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,rat_info_2.started,rat_info_2.stopped,rat_info_2_resp.keys,rat_info_2_resp.rt,rat_info_2_resp.started,rat_info_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_1_image.started,prt_1_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,prt_image_intens_text.started,prt_image_intens_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.078206197183135,None,space,13.537719887323874,8.078206197183135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
,,,,,,,,,,,,,21.63194621596267,None,space,63.61381198122035,26.63680360563376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/2205.jpg,Unpleasant,3,0,0,0,10,,,,,,,,,,,,,135.4952713615021,None,100.32890020657214,None,106.28316424413151,None,num_6,17.483732131455326,106.28316424413151,None,106.28316424413151,None,-5,11.697,123.78360187793442,None,123.78360187793442,None,123.78360187793442,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/8380.jpg,Pleasant,2,0,1,1,5,,,,,,,,,,,,,172.19865329577442,None,145.5323516995304,None,151.494552938967,None,num_6,13.06363012206566,151.494552938967,None,151.494552938967,None,10,7.602,164.57432398122,None,164.57432398122,None,164.57432398122,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/1441.jpg,Pleasant,2,0,2,2,7,,,,,,,,,,,,,210.9538166384973,None,182.22143609389605,None,188.18177742722946,None,num_3,7.724102009389753,188.18177742722946,None,188.18177742722946,None,5,15.004,195.92835966197163,None,195.92835966197163,None,195.92835966197163,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/2512.jpg,Neutral,1,0,3,3,0,,,,,,,,,,,,,234.41072946478835,None,220.9859849014083,None,226.95355973708865,None,num_1,3.7047124131458986,226.95355973708865,None,226.95355973708865,None,0,3.705,230.68292867605578,None,230.68292867605578,None,230.68292867605578,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/7010.jpg,Neutral,1,0,4,4,1,,,,,,,,,,,,,259.7025631549295,None,244.42475628168995,None,250.39399030985896,None,num_1,3.837060507043134,250.39399030985896,None,250.39399030985896,None,0,5.433,254.24775571830924,None,254.24775571830924,None,254.24775571830924,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/2750.jpg,Unpleasant,3,0,5,5,11,,,,,,,,,,,,,283.7436217089198,None,269.727655361502,None,275.6856455211264,None,num_6,2.0863852769953155,275.6856455211264,None,275.6856455211264,None,-10,5.927,277.7958312863848,None,277.7958312863848,None,277.7958312863848,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/2840.jpg,Neutral,1,0,6,6,3,,,,,,,,,,,,,315.3916968262911,None,293.76123432863824,None,299.7262010892018,None,num_2,8.125851643192618,299.7262010892018,None,299.7262010892018,None,0,7.492,307.87702294835617,None,307.87702294835617,None,307.87702294835617,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/2057.jpg,Pleasant,2,0,7,7,6,,,,,,,,,,,,,338.56479819718334,None,325.4208546854461,None,331.37466922065687,None,num_7,2.1861240187790827,331.37466922065687,None,331.37466922065687,None,15,4.961,333.5824072112673,None,333.5824072112673,None,333.5824072112673,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/6311.jpg,Unpleasant,3,0,8,8,9,,,,,,,,,,,,,363.6900519061028,None,348.59771462910794,None,354.5646888262909,None,num_6,3.670653596244847,354.5646888262909,None,354.5646888262909,None,-11,5.417,358.25139560563366,None,358.25139560563366,None,358.25139560563366,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/7175.jpg,Neutral,1,0,9,9,2,,,,,,,,,,,,,382.99267094835704,None,373.70638182159564,None,379.67283620657236,None,num_1,0.7016353051649276,379.67283620657236,None,379.67283620657236,None,0,2.573,380.3973101971833,None,380.3973101971833,None,380.3973101971833,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/5594.jpg,Pleasant,2,0,10,10,4,,,,,,,,,,,,,404.61408090140867,None,393.02538967136115,None,398.9921977089198,None,num_7,2.8369069671362013,398.9921977089198,None,398.9921977089198,None,21,2.74,401.85336488262874,None,401.85336488262874,None,401.85336488262874,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
images/3064.jpg,Unpleasant,3,0,11,11,8,,,,,,,,,,,,,432.675463211267,None,414.64748529577446,None,420.5970563004694,None,num_9,2.5369627042246066,420.5970563004694,None,420.5970563004694,None,-44,9.502,423.1502951361499,None,423.1502951361499,None,423.1502951361499,None,,,,,,,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.70109686384967,None,space,28.863014159624072,445.7222300845069,None,,,,,,,,,,,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.05386456337965,None,475.05386456337965,1374.6002229483565,1375.1507437370892,None,space,14.498860169014733,1380.1557690892014,None,835,001,2019_May_27_1117,MAER M R1 P1 v1,3.1.0,59.976374376968835,
