PictureRatings_1,ImageCategory,port,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,rat_info_2.started,rat_info_2.stopped,rat_info_2_resp.keys,rat_info_2_resp.rt,rat_info_2_resp.started,rat_info_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_1_image.started,prt_1_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,prt_image_intens_text.started,prt_image_intens_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,10.871606985915378,None,space,16.055588657276985,10.871606985915378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
,,,,,,,,,,,,,26.942942347417784,None,space,76.14359466666656,31.94795177464789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/2750.jpg,Unpleasant,3,0,0,0,11,,,,,,,,,,,,,142.1241741220656,None,118.17518302347412,None,124.12296653521116,None,3,4.021887699530453,124.12296653521116,None,124.12296653521116,None,-8,13.943,128.17861107981207,None,128.17861107981207,None,128.17861107981207,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/2512.jpg,Neutral,1,0,1,1,0,,,,,,,,,,,,,164.6967268356807,None,152.1652047323944,None,158.12394756807498,None,2,2.2197053896713896,158.12394756807498,None,158.12394756807498,None,-5,4.306,160.36880585915492,None,160.36880585915492,None,160.36880585915492,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/3064.jpg,Unpleasant,3,0,2,2,8,,,,,,,,,,,,,186.3685615774648,None,174.7378223474177,None,180.67986899530501,None,8,2.3533467042252596,180.67986899530501,None,180.67986899530501,None,-50,3.288,183.0571288638498,None,183.0571288638498,None,183.0571288638498,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/2840.jpg,Neutral,1,0,3,3,3,,,,,,,,,,,,,210.50923538028155,None,196.38423767136146,None,202.351494910798,None,1,3.3207701032863497,202.351494910798,None,202.351494910798,None,2,4.789,205.69802516431923,None,205.69802516431923,None,205.69802516431923,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/5594.jpg,Pleasant,2,0,4,4,4,,,,,,,,,,,,,231.83078069483554,None,220.54670813145526,None,226.49219455399066,None,4,1.2856121690142572,226.49219455399066,None,226.49219455399066,None,35,4.005,227.80339530516426,None,227.80339530516426,None,227.80339530516426,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/8380.jpg,Pleasant,2,0,5,5,5,,,,,,,,,,,,,254.73649126760552,None,241.86717536150218,None,247.81358182159624,None,3,1.4526491643191548,247.81358182159624,None,247.81358182159624,None,27,5.423,249.29168946478876,None,249.29168946478876,None,249.29168946478876,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/2205.jpg,Unpleasant,3,0,6,6,10,,,,,,,,,,,,,276.7918960375587,None,264.75081314553995,None,270.7198584788732,None,5,2.50329780281686,270.7198584788732,None,270.7198584788732,None,-35,3.521,273.2489092206572,None,273.2489092206572,None,273.2489092206572,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
images/7010.jpg,Neutral,1,0,7,7,1,,,,,,,,,,,,,297.3125756995305,None,286.8332667793427,None,292.77538523943645,None,1,1.5345502347418005,292.77538523943645,None,292.77538523943645,None,10,2.966,294.3262563755868,None,294.3262563755868,None,294.3262563755868,None,,,,,,,,,,,,,,,,,706,001,2019_May_26_1211,MAER M R1 P1 v1,3.1.0,59.73824216775386,
