PictureRatings_1,ImageCategory,port,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,rat_info_2.started,rat_info_2.stopped,rat_info_2_resp.keys,rat_info_2_resp.rt,rat_info_2_resp.started,rat_info_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_1_image.started,prt_1_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,prt_image_intens_text.started,prt_image_intens_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.108284394373186,None,space,15.02774865727406,9.108284394373186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
,,,,,,,,,,,,,24.151834741816856,None,space,67.26820086373482,29.156630535260774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/6311.jpg,Unpleasant,3,0,0,0,9,,,,,,,,,,,,,146.44029566203244,None,106.4930316619575,None,112.4566457089968,None,num_3,5.723225840367377,112.4566457089968,None,112.4566457089968,None,12,28.223,118.20837859157473,None,118.20837859157473,None,118.20837859157473,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/2205.jpg,Unpleasant,3,0,1,1,10,,,,,,,,,,,,,173.6509379906347,None,156.45295143662952,None,162.42324221599847,None,num_6,6.59042463847436,162.42324221599847,None,162.42324221599847,None,-13,4.594,169.03658426296897,None,169.03658426296897,None,169.03658426296897,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/8380.jpg,Pleasant,2,0,2,2,5,,,,,,,,,,,,,202.88023797189817,None,183.6673033615807,None,189.63375564326998,None,num_6,6.123733934247866,189.63375564326998,None,189.63375564326998,None,26,7.078,195.78085138031747,None,195.78085138031747,None,195.78085138031747,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/3064.jpg,Unpleasant,3,0,3,3,8,,,,,,,,,,,,,225.78615376527887,None,212.9117358874064,None,218.86305862909649,None,num_9,1.9858656150754541,218.86305862909649,None,218.86305862909649,None,-25,4.892,220.87323763384484,None,220.87323763384484,None,220.87323763384484,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/2840.jpg,Neutral,1,0,4,4,3,,,,,,,,,,,,,247.4412760939449,None,235.82140394370072,None,241.76931094843894,None,num_5,2.0189301784848794,241.76931094843894,None,241.76931094843894,None,0,3.615,243.8045566197252,None,243.8045566197252,None,243.8045566197252,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/7175.jpg,Neutral,1,0,5,5,2,,,,,,,,,,,,,267.46139643201604,None,257.47083267604467,None,263.42409044131637,None,num_5,1.3683085822267458,263.42409044131637,None,263.42409044131637,None,1,2.623,264.81712706107646,None,264.81712706107646,None,264.81712706107646,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/2750.jpg,Unpleasant,3,0,6,6,11,,,,,,,,,,,,,296.59046730515547,None,277.492341183126,None,283.4604574647965,None,num_6,6.790919511811808,283.4604574647965,None,283.4604574647965,None,-3,6.298,290.2709038873436,None,290.2709038873436,None,290.2709038873436,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
images/1441.jpg,Pleasant,2,0,7,7,7,,,,,,,,,,,,,319.4129995118128,None,306.62666155875195,None,312.5897182348417,None,num_2,3.1868932206416503,312.5897182348417,None,312.5897182348417,None,37,3.599,315.7929428733187,None,315.7929428733187,None,315.7929428733187,None,,,,,,,,,,,,,,,,,772,001,2019_May_22_1823,MAER M R1 P1 v1,3.1.0,59.926373311115526,
