PictureRatings_1,ImageCategory,port,prt_1_loop.thisRepN,prt_1_loop.thisTrialN,prt_1_loop.thisN,prt_1_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,rat_info_2.started,rat_info_2.stopped,rat_info_2_resp.keys,rat_info_2_resp.rt,rat_info_2_resp.started,rat_info_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_1_image.started,prt_1_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,prt_image_intens_text.started,prt_image_intens_text.stopped,prt_1_vas.response,prt_1_vas.rt,prt_1_vas.started,prt_1_vas.stopped,prt_1_vas_guide.started,prt_1_vas_guide.stopped,prt_1_vas_instructions.started,prt_1_vas_instructions.stopped,pre_m_text.started,pre_m_text.stopped,pre_m_resp.keys,pre_m_resp.rt,pre_m_resp.started,pre_m_resp.stopped,m_audio_file.started,m_audio_file.stopped,m_inprogress_text.started,m_inprogress_text.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,12.468334873239655,None,space,23.59796972769982,12.468334873239655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
,,,,,,,,,,,,,36.08195996244103,None,space,59.159717258218734,41.087106704224425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/7010.jpg,Neutral,1,0,0,0,1,,,,,,,,,,,,,140.6859778403741,None,110.32421678872925,None,116.27888916431766,None,3,9.426762816903647,116.27888916431766,None,116.27888916431766,None,18,14.943,125.73112097652483,None,125.73112097652483,None,125.73112097652483,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/1441.jpg,Pleasant,2,0,1,1,7,,,,,,,,,,,,,181.1764350798112,None,150.7218136338015,None,156.68574287323645,None,6,9.277351661974535,156.68574287323645,None,156.68574287323645,None,31,15.174,165.98012003755866,None,165.98012003755866,None,165.98012003755866,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/2057.jpg,Pleasant,2,0,2,2,6,,,,,,,,,,,,,209.75496082628888,None,191.20322584037422,None,197.15968060093655,None,3,2.9203163943639083,197.15968060093655,None,197.15968060093655,None,2,9.629,200.1032145727695,None,200.1032145727695,None,200.1032145727695,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/2840.jpg,Neutral,1,0,3,3,3,,,,,,,,,,,,,234.88027703286207,None,219.77463256337796,None,225.7547928638487,None,5,3.6044087887348724,225.7547928638487,None,225.7547928638487,None,12,5.478,229.38146313614925,None,229.38146313614925,None,229.38146313614925,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/5594.jpg,Pleasant,2,0,4,4,4,,,,,,,,,,,,,258.187147117369,None,244.9091909107956,None,250.86322629107963,None,7,2.6368808262923267,250.86322629107963,None,250.86322629107963,None,22,4.643,253.52225141783856,None,253.52225141783856,None,253.52225141783856,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/7175.jpg,Neutral,1,0,5,5,2,,,,,,,,,,,,,280.6924517558655,None,268.216129802815,None,274.1697832863829,None,5,1.535628619720228,274.1697832863829,None,274.1697832863829,None,8,4.942,275.7265508356795,None,275.7265508356795,None,275.7265508356795,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/6311.jpg,Unpleasant,3,0,6,6,9,,,,,,,,,,,,,308.9040252394334,None,290.7223076056325,None,296.6924280187777,None,7,4.288335323944921,296.6924280187777,None,296.6924280187777,None,-24,7.886,300.99635169953035,None,300.99635169953035,None,300.99635169953035,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/3064.jpg,Unpleasant,3,0,7,7,8,,,,,,,,,,,,,333.6288258403729,None,318.93714358685247,None,324.8871436619702,None,8,2.1696886384961545,324.8871436619702,None,324.8871436619702,None,-38,6.526,327.08025750234447,None,327.08025750234447,None,327.08025750234447,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/8380.jpg,Pleasant,2,0,8,8,5,,,,,,,,,,,,,362.7744399624389,None,343.6556253145536,None,349.62852807511445,None,6,2.903788769952371,349.62852807511445,None,349.62852807511445,None,23,10.196,352.55552030046965,None,352.55552030046965,None,352.55552030046965,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/2750.jpg,Unpleasant,3,0,9,9,11,,,,,,,,,,,,,389.65142234741506,None,372.8015912863848,None,378.757588732391,None,7,4.088178478872578,378.757588732391,None,378.757588732391,None,-23,6.761,382.8697245445983,None,382.8697245445983,None,382.8697245445983,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
images/2205.jpg,Unpleasant,3,0,10,10,10,,,,,,,,,,,,,413.04142753051565,None,399.67964334272256,None,405.63443109859145,None,6,2.3865548920221045,405.63443109859145,None,405.63443109859145,None,-16,4.983,408.03656623473944,None,408.03656623473944,None,408.03656623473944,None,,,,,,,,,,,,,,,,,829,001,2019_May_26_1822,MAER M R1 P1 v1,3.1.0,59.925833762317126,
