PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.394633314572275,None,space,12.947053971874993,7.394633314572275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
,,,,,,,,,,,,,20.357631999999285,None,space,5.439697427209467,25.362627305148635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
,,,,,,,,,,,,,,,,,,,30.81785239436431,None,space,0.4011078309849836,33.82105419720756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/3350.jpg,Unpleasant,3,0,0,0,8,,,,,,,,,,,,,,,,,,,60.09719737089472,None,44.29475245071808,None,50.25382550235372,None,4,2.7537826854968444,50.25382550235372,None,50.25382550235372,None,-26,7.054,0.0025696149677969515,None,53.035383586829994,None,53.035383586829994,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/7006.jpg,Neutral,1,0,1,1,2,,,,,,,,,,,,,,,,,,,86.20640961499885,None,70.1247462159372,None,76.09669017838314,None,num_2,2.536730441323016,76.09669017838314,None,76.09669017838314,None,-4,7.527,0.012940619722940028,None,78.65780431922758,None,78.65780431922758,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2311.jpg,Pleasant,2,0,2,2,4,,,,,,,,,,,,,,,,,,,110.7143163192668,None,96.23621348355664,None,102.18937209388241,None,num_2,2.0696503286017105,102.18937209388241,None,102.18937209388241,None,3,6.418,0.0048150234506465495,None,104.27449690143112,None,104.27449690143112,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2393.jpg,Neutral,1,0,3,3,0,,,,,,,,,,,,,,,,,,,133.42019936151337,None,120.72650185914245,None,126.69724063848844,None,num_2,2.186133633775171,126.69724063848844,None,126.69724063848844,None,1,4.492,0.012092995282728225,None,128.90637250704458,None,128.90637250704458,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2500.jpg,Unpleasant,3,0,4,4,10,,,,,,,,,,,,,,,,,,,166.4200410140911,None,143.43129179341486,None,149.4032318497775,None,num_2,1.8524854084826075,149.4032318497775,None,149.4032318497775,None,2,15.128,0.00475372769869864,None,151.27156371832825,None,151.27156371832825,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2360.jpg,Pleasant,2,0,5,5,7,,,,,,,,,,,,,,,,,,,189.44287579343654,None,176.43205288262106,None,182.4029184600804,None,num_2,3.2537810328649357,182.4029184600804,None,182.4029184600804,None,11,3.74,0.012815624417271465,None,185.68111323943594,None,185.68111323943594,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2540.jpg,Pleasant,2,0,6,6,6,,,,,,,,,,,,,,,,,,,211.1977978591458,None,199.4541298779077,None,205.4259548544651,None,num_1,1.6521999624674208,205.4259548544651,None,205.4259548544651,None,0,4.081,0.005087849742267281,None,207.09376751171658,None,207.09376751171658,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/7009.jpg,Neutral,1,0,7,7,1,,,,,,,,,,,,,,,,,,,233.8374736525584,None,221.21018080750946,None,227.18095954926684,None,num_1,0.8347808450926095,227.18095954926684,None,227.18095954926684,None,0,5.786,0.005056901427451521,None,228.03129209391773,None,228.03129209391773,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2799.jpg,Unpleasant,3,0,8,8,11,,,,,,,,,,,,,,,,,,,259.829798159597,None,243.85325671359897,None,249.82018343661912,None,num_5,4.52216638502432,249.82018343661912,None,249.82018343661912,None,-21,5.441,0.013592939008958638,None,254.36761239438783,None,254.36761239438783,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/7036.jpg,Neutral,1,0,9,9,3,,,,,,,,,,,,,,,,,,,283.6205139530357,None,269.84449382161256,None,275.81254490138963,None,num_1,1.6356612206436694,275.81254490138963,None,275.81254490138963,None,0,6.135,0.005657840403728187,None,277.46433712675935,None,277.46433712675935,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2347.jpg,Pleasant,2,0,10,10,5,,,,,,,,,,,,,,,,,,,307.0270004882477,None,293.64160330517916,None,299.60334122064523,None,num_2,1.0184698591474444,299.60334122064523,None,299.60334122064523,None,12,6.359,0.012713464791886508,None,300.6462248262833,None,300.6462248262833,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
images/2900.jpg,Unpleasant,3,0,11,11,9,,,,,,,,,,,,,,,,,,,335.58901393425185,None,317.0391848263098,None,323.01001584978076,None,num_2,3.237258215958718,323.01001584978076,None,323.01001584978076,None,-12,9.305,0.004948431917000562,None,326.26283628167585,None,326.26283628167585,None,,,,,,,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.59632615960436,None,space,10.89496668544598,350.6208949483698,None,387,001,2019_May_19_1640,MAER M R2 P2,3.1.0,59.940188119693566,
