PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.8291434366256,None,space,1.7358750046696514,8.8291434366256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
,,,,,,,,,,,,,10.580943323962856,None,space,12.696230760600884,15.586011643172242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
,,,,,,,,,,,,,,,,,,,28.29868349293247,None,space,1.9017128262785263,31.3016341032926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2347.jpg,Pleasant,2,0,0,0,5,,,,,,,,,,,,,,,,,,,57.57750114554074,None,43.26411838497734,None,49.23589228169294,None,num_6,3.604608300491236,49.23589228169294,None,49.23589228169294,None,-2,4.701,0.0025972581934183836,None,52.8672408638522,None,52.8672408638522,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2360.jpg,Pleasant,2,0,1,1,7,,,,,,,,,,,,,,,,,,,78.54839076055214,None,67.59082456334727,None,73.57742723001866,None,num_5,1.3017440750845708,73.57742723001866,None,73.57742723001866,None,1,3.624,0.012281389674171805,None,74.90293934271904,None,74.90293934271904,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/7036.jpg,Neutral,1,0,2,2,3,,,,,,,,,,,,,,,,,,,99.16933678870555,None,88.56359842250822,None,94.53157799062319,None,num_1,1.6356272675911896,94.53157799062319,None,94.53157799062319,None,0,2.957,0.012944525806233287,None,96.19178937090328,None,96.19178937090328,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2900.jpg,Unpleasant,3,0,3,3,9,,,,,,,,,,,,,,,,,,,121.95887113612844,None,109.18164371832972,None,115.15219260094455,None,num_7,1.8691121878218837,115.15219260094455,None,115.15219260094455,None,-9,4.893,0.01314433803781867,None,117.04616052581696,None,117.04616052581696,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2393.jpg,Neutral,1,0,4,4,0,,,,,,,,,,,,,,,,,,,143.496926647902,None,131.97172942722682,None,137.94156169012422,None,num_6,2.219516694836784,137.94156169012422,None,137.94156169012422,None,3,3.291,0.012601990601979196,None,140.18508799996926,None,140.18508799996926,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2500.jpg,Unpleasant,3,0,5,5,10,,,,,,,,,,,,,,,,,,,163.04983406572137,None,153.5088510797941,None,159.47961389669217,None,num_5,1.0184560375637375,159.47961389669217,None,159.47961389669217,None,0,2.508,0.012129652604926378,None,160.52144796244102,None,160.52144796244102,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/3350.jpg,Unpleasant,3,0,6,6,8,,,,,,,,,,,,,,,,,,,188.0580359812011,None,173.06199076055782,None,179.03257449762896,None,num_7,1.8026931079803035,179.03257449762896,None,179.03257449762896,None,-9,7.178,0.012857089226599783,None,180.8604472487932,None,180.8604472487932,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2799.jpg,Unpleasant,3,0,7,7,11,,,,,,,,,,,,,,,,,,,212.265478309826,None,198.0737367136171,None,204.04096540843602,None,num_5,2.719994591549039,204.04096540843602,None,204.04096540843602,None,-2,5.46,0.011918723059352487,None,206.7842247511726,None,206.7842247511726,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2540.jpg,Pleasant,2,0,8,8,6,,,,,,,,,,,,,,,,,,,236.4731264600996,None,222.27828792488435,None,228.24849968071794,None,num_7,2.9368067605537362,228.24849968071794,None,228.24849968071794,None,-7,5.243,0.012665690155699849,None,231.2093683379935,None,231.2093683379935,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/2311.jpg,Pleasant,2,0,9,9,4,,,,,,,,,,,,,,,,,,,256.9769759248593,None,246.48647481692024,None,252.45598137087654,None,num_6,1.9859933145344257,252.45598137087654,None,252.45598137087654,None,-2,2.49,0.012787680781912059,None,254.46717145538423,None,254.46717145538423,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/7006.jpg,Neutral,1,0,10,10,2,,,,,,,,,,,,,,,,,,,279.2993045633775,None,266.9899255586788,None,272.9601156807621,None,num_6,3.353783286351245,272.9601156807621,None,272.9601156807621,None,-3,2.941,0.012222497607581317,None,276.3373211643193,None,276.3373211643193,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
images/7009.jpg,Neutral,1,0,11,11,1,,,,,,,,,,,,,,,,,,,299.8695947417873,None,289.3122061220347,None,295.2820987793384,None,num_1,0.451125183084514,295.2820987793384,None,295.2820987793384,None,0,4.091,0.01277536153793335,None,295.75772815023083,None,295.75772815023083,None,,,,,,,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8774141595932,None,space,14.431674291088711,314.90173385915114,None,687,001,2019_May_19_1538,MAER M R2 P2,3.1.0,59.94698996657181,
